PLAYER_NAME,PLAYER_NORM,team_pp,def_league,season_avg,games,category,prop_norm,team_slate,TEAM,rank_on_team,leader_side,PLAYER_NAME_split,league,def_bucket,n_games,n,n_elite,n_weak,over_rate,avg_delta_all,avg_delta_vs_elite,avg_delta_vs_weak,avg_delta_vs_mid,def_rank_corr,weak_over_rate,elite_over_rate,def_boost,def_boost_hist,overperform_vs_weak,fades_vs_elite,player,player_slate,team,opp_team,prop_norm_slate,line,slate_opp_def_rank,slate_opp_def_tier,line_hit_rate_over_ou_5,stat_last5_avg,player_norm,on_slate,slate_edge_signal
Sean Johnson,sean johnson,DC UNITED,MLS,2.0,5,saves,saves,DC UNITED,DC UNITED,2,bottom,Sean Johnson,MLS,mid,2,2,0,1,0.5,-0.5416666666666667,,-2.3333333333333335,1.25,,0.0,,,,False,False,Sean Johnson,,,,,,,,,,,True,False
Sean Johnson,sean johnson,DC UNITED,MLS,2.0,5,saves,saves,DC UNITED,DC UNITED,1,top,Sean Johnson,MLS,mid,2,2,0,1,0.5,-0.5416666666666667,,-2.3333333333333335,1.25,,0.0,,,,False,False,Sean Johnson,,,,,,,,,,,True,False
Alex Bono,alex bono,DC UNITED,MLS,0.0,5,saves,saves,DC UNITED,DC UNITED,2,top,Alex Bono,MLS,mid,2,2,0,1,0.0,0.0,,0.0,0.0,,0.0,,,,False,False,Alex Bono,,,,,,,,,,,True,False
Alex Bono,alex bono,DC UNITED,MLS,0.0,5,shots,shots,DC UNITED,DC UNITED,1,bottom,Alex Bono,MLS,mid,2,2,0,1,0.0,0.0,,0.0,0.0,,0.0,,,,False,False,Alex Bono,,,,,,,,,,,True,False
Andre Dozzell,andre dozzell,DC UNITED,MLS,0.0,5,shots,shots,DC UNITED,DC UNITED,2,bottom,Andre Dozzell,MLS,mid,2,2,0,1,0.0,0.0,,0.0,0.0,,0.0,,,,False,False,Andre Dozzell,,,,,,,,,,,True,False
Hosei Kijima,hosei kijima,DC UNITED,MLS,0.0,5,shots,shots,DC UNITED,DC UNITED,3,bottom,Hosei Kijima,MLS,mid,2,2,0,1,0.0,0.0,,0.0,0.0,,0.0,,,,False,False,Hosei Kijima,,,,,,,,,,,True,False
Louis Munteanu,louis munteanu,DC UNITED,MLS,2.2,5,shots,shots,DC UNITED,DC UNITED,1,top,Louis Munteanu,MLS,mid,2,2,0,1,0.0,-2.416666666666667,,-3.3333333333333335,-1.5,,0.0,,,,False,False,Louis Munteanu,,,,,,,,,,,True,False
Kimito Nono,kimito nono,DC UNITED,MLS,1.6,5,shots,shots,DC UNITED,DC UNITED,2,top,Kimito Nono,MLS,mid,2,2,0,1,0.5,-0.75,,-2.0,0.5,,0.0,,,,False,False,Kimito Nono,,,,,,,,,,,True,False
Jackson Hopkins,jackson hopkins,DC UNITED,MLS,1.2,5,shots,shots,DC UNITED,DC UNITED,3,top,Jackson Hopkins,MLS,mid,2,2,0,1,0.0,-1.75,,-2.0,-1.5,,0.0,,,,False,False,Jackson Hopkins,,,,,,,,,,,True,False
Alex Bono,alex bono,DC UNITED,MLS,0.0,5,shots_on_target,shots_on_target,DC UNITED,DC UNITED,1,bottom,Alex Bono,MLS,mid,2,2,0,1,0.0,0.0,,0.0,0.0,,0.0,,,,False,False,Alex Bono,,,,,,,,,,,True,False
Andre Dozzell,andre dozzell,DC UNITED,MLS,0.0,5,shots_on_target,shots_on_target,DC UNITED,DC UNITED,2,bottom,Andre Dozzell,MLS,mid,2,2,0,1,0.0,0.0,,0.0,0.0,,0.0,,,,False,False,Andre Dozzell,,,,,,,,,,,True,False
Hosei Kijima,hosei kijima,DC UNITED,MLS,0.0,5,shots_on_target,shots_on_target,DC UNITED,DC UNITED,3,bottom,Hosei Kijima,MLS,mid,2,2,0,1,0.0,0.0,,0.0,0.0,,0.0,,,,False,False,Hosei Kijima,,,,,,,,,,,True,False
Jackson Hopkins,jackson hopkins,DC UNITED,MLS,0.6,5,shots_on_target,shots_on_target,DC UNITED,DC UNITED,1,top,Jackson Hopkins,MLS,mid,2,2,0,1,0.0,-0.875,,-1.0,-0.75,,0.0,,,,False,False,Jackson Hopkins,,,,,,,,,,,True,False
Louis Munteanu,louis munteanu,DC UNITED,MLS,0.6,5,shots_on_target,shots_on_target,DC UNITED,DC UNITED,2,top,Louis Munteanu,MLS,mid,2,2,0,1,0.5,-0.08333333333333331,,-0.6666666666666666,0.5,,0.0,,,,False,False,Louis Munteanu,,,,,,,,,,,True,False
Kimito Nono,kimito nono,DC UNITED,MLS,0.4,5,shots_on_target,shots_on_target,DC UNITED,DC UNITED,3,top,Kimito Nono,MLS,mid,2,2,0,1,0.0,-0.5833333333333333,,-0.6666666666666666,-0.5,,0.0,,,,False,False,Kimito Nono,,,,,,,,,,,True,False
Alex Mowatt,alex mowatt,DERBY,Championship,0.0,6,assists,assists,DERBY,DERBY,1,bottom,Alex Mowatt,Championship,elite,4,4,2,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Alex Mowatt,,,,,,,,,,,True,False
Charlie Taylor,charlie taylor,DERBY,Championship,0.0,6,assists,assists,DERBY,DERBY,2,bottom,Charlie Taylor,Championship,elite,4,4,2,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Charlie Taylor,,,,,,,,,,,True,False
Corey Taylor,corey taylor,DERBY,Championship,0.0,6,assists,assists,DERBY,DERBY,3,bottom,Corey Taylor,Championship,elite,4,4,2,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Corey Taylor,,,,,,,,,,,True,False
Bobby Clark,bobby clark,DERBY,Championship,0.3333333333333333,6,assists,assists,DERBY,DERBY,1,top,Bobby Clark,Championship,elite,4,4,2,1,0.25,-0.07916666666666666,-0.3333333333333333,0.75,,,1.0,0.0,1.0833333333333333,1.0833333333333333,False,True,Bobby Clark,,,,,,,,,,,True,False
Oscar Fraulo,oscar fraulo,DERBY,Championship,0.16666666666666666,6,assists,assists,DERBY,DERBY,2,top,Oscar Fraulo,Championship,elite,4,4,2,1,0.25,0.15833333333333335,-0.08333333333333333,1.0,,,1.0,0.0,1.0833333333333333,1.0833333333333333,False,False,Oscar Fraulo,,,,,,,,,,,True,False
Alex Mowatt,alex mowatt,DERBY,Championship,0.0,6,assists,assists,DERBY,DERBY,3,top,Alex Mowatt,Championship,elite,4,4,2,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Alex Mowatt,,,,,,,,,,,True,False
Alex Mowatt,alex mowatt,DERBY,Championship,0.0,6,goals,goals,DERBY,DERBY,1,bottom,Alex Mowatt,Championship,elite,4,4,2,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Alex Mowatt,,,,,,,,,,,True,False
Charlie Taylor,charlie taylor,DERBY,Championship,0.0,6,goals,goals,DERBY,DERBY,2,bottom,Charlie Taylor,Championship,elite,4,4,2,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Charlie Taylor,,,,,,,,,,,True,False
Corey Taylor,corey taylor,DERBY,Championship,0.0,6,goals,goals,DERBY,DERBY,3,bottom,Corey Taylor,Championship,elite,4,4,2,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Corey Taylor,,,,,,,,,,,True,False
Sammie Szmodics,sammie szmodics,DERBY,Championship,0.4,5,goals,goals,DERBY,DERBY,1,top,Sammie Szmodics,Championship,elite,3,3,1,1,0.3333333333333333,-0.33888888888888885,-0.6,0.33333333333333337,,,1.0,0.0,0.9333333333333333,0.9333333333333333,False,False,Sammie Szmodics,,,,,,,,,,,True,False
Bobby Clark,bobby clark,DERBY,Championship,0.16666666666666666,6,goals,goals,DERBY,DERBY,2,top,Bobby Clark,Championship,elite,4,4,2,1,0.0,-0.23749999999999996,-0.25,-0.25,,,0.0,0.0,0.0,0.0,False,False,Bobby Clark,,,,,,,,,,,True,False
Lars Jorgen Salvesen,lars jorgen salvesen,DERBY,Championship,0.16666666666666666,6,goals,goals,DERBY,DERBY,3,top,Lars Jorgen Salvesen,Championship,elite,4,4,2,1,0.25,0.15833333333333335,-0.08333333333333333,1.0,,,1.0,0.0,1.0833333333333333,1.0833333333333333,False,False,Lars Jorgen Salvesen,,,,,,,,,,,True,False
Josh Vickers,josh vickers,DERBY,Championship,0.0,6,saves,saves,DERBY,DERBY,1,bottom,Josh Vickers,Championship,elite,4,4,2,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Josh Vickers,,,,,,,,,,,True,False
Jacob Widell Zetterström,jacob widell zetterstrom,DERBY,Championship,3.6666666666666665,6,saves,saves,DERBY,DERBY,2,bottom,Jacob Widell Zetterström,Championship,elite,4,4,2,1,0.25,0.2708333333333335,1.166666666666667,-1.25,,,0.0,0.5,-2.416666666666667,-2.416666666666667,False,False,Jacob Widell Zetterström,,,,,,,,,,,True,False
Jacob Widell Zetterström,jacob widell zetterstrom,DERBY,Championship,3.6666666666666665,6,saves,saves,DERBY,DERBY,1,top,Jacob Widell Zetterström,Championship,elite,4,4,2,1,0.25,0.2708333333333335,1.166666666666667,-1.25,,,0.0,0.5,-2.416666666666667,-2.416666666666667,False,False,Jacob Widell Zetterström,,,,,,,,,,,True,False
Josh Vickers,josh vickers,DERBY,Championship,0.0,6,saves,saves,DERBY,DERBY,2,top,Josh Vickers,Championship,elite,4,4,2,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Josh Vickers,,,,,,,,,,,True,False
Josh Vickers,josh vickers,DERBY,Championship,0.0,6,shots,shots,DERBY,DERBY,1,bottom,Josh Vickers,Championship,elite,4,4,2,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Josh Vickers,,,,,,,,,,,True,False
Ryan Nyambe,ryan nyambe,DERBY,Championship,0.0,6,shots,shots,DERBY,DERBY,2,bottom,Ryan Nyambe,Championship,elite,3,3,1,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Ryan Nyambe,,,,,,,,,,,True,False
Dion Sanderson,dion sanderson,DERBY,Championship,0.16666666666666666,6,shots,shots,DERBY,DERBY,3,bottom,Dion Sanderson,Championship,elite,4,4,2,1,0.0,-0.23749999999999996,-0.25,-0.25,,,0.0,0.0,0.0,0.0,False,False,Dion Sanderson,,,,,,,,,,,True,False
Bobby Clark,bobby clark,DERBY,Championship,1.8333333333333333,6,shots,shots,DERBY,DERBY,1,top,Bobby Clark,Championship,elite,4,4,2,1,0.0,-1.6333333333333333,-1.4166666666666665,-1.5,,,0.0,0.0,-0.08333333333333348,-0.08333333333333348,False,True,Bobby Clark,,,,,,,,,,,True,False
Lars Jorgen Salvesen,lars jorgen salvesen,DERBY,Championship,1.6666666666666667,6,shots,shots,DERBY,DERBY,2,top,Lars Jorgen Salvesen,Championship,elite,4,4,2,1,1.0,1.3458333333333334,1.1666666666666667,2.25,,,1.0,1.0,1.0833333333333333,1.0833333333333333,False,False,Lars Jorgen Salvesen,,,,,,,,,,,True,False
Sammie Szmodics,sammie szmodics,DERBY,Championship,1.6,5,shots,shots,DERBY,DERBY,3,top,Sammie Szmodics,Championship,elite,3,3,1,1,0.3333333333333333,0.14444444444444446,1.6,-0.6666666666666667,,,0.0,1.0,-2.2666666666666666,-2.2666666666666666,False,False,Sammie Szmodics,,,,,,,,,,,True,False
Alex Mowatt,alex mowatt,DERBY,Championship,0.0,6,shots_on_target,shots_on_target,DERBY,DERBY,1,bottom,Alex Mowatt,Championship,elite,4,4,2,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Alex Mowatt,,,,,,,,,,,True,False
Charlie Taylor,charlie taylor,DERBY,Championship,0.0,6,shots_on_target,shots_on_target,DERBY,DERBY,2,bottom,Charlie Taylor,Championship,elite,4,4,2,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Charlie Taylor,,,,,,,,,,,True,False
Dion Sanderson,dion sanderson,DERBY,Championship,0.0,6,shots_on_target,shots_on_target,DERBY,DERBY,3,bottom,Dion Sanderson,Championship,elite,4,4,2,1,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,False,False,Dion Sanderson,,,,,,,,,,,True,False
Lars Jorgen Salvesen,lars jorgen salvesen,DERBY,Championship,0.8333333333333334,6,shots_on_target,shots_on_target,DERBY,DERBY,1,top,Lars Jorgen Salvesen,Championship,elite,4,4,2,1,0.5,0.48749999999999993,2.7755575615628914e-17,2.75,,,1.0,0.5,2.75,2.75,False,False,Lars Jorgen Salvesen,,,,,,,,,,,True,False
Sammie Szmodics,sammie szmodics,DERBY,Championship,0.6,5,shots_on_target,shots_on_target,DERBY,DERBY,2,top,Sammie Szmodics,Championship,elite,3,3,1,1,0.0,-0.861111111111111,-1.0,-0.33333333333333326,,,0.0,0.0,0.6666666666666667,0.6666666666666667,False,False,Sammie Szmodics,,,,,,,,,,,True,False
Bobby Clark,bobby clark,DERBY,Championship,0.3333333333333333,6,shots_on_target,shots_on_target,DERBY,DERBY,3,top,Bobby Clark,Championship,elite,4,4,2,1,0.0,-0.4749999999999999,-0.5,-0.5,,,0.0,0.0,0.0,0.0,False,True,Bobby Clark,,,,,,,,,,,True,False
Abdulelah Al-Malki,abdulelah al-malki,DIR,ksa.1,0.0,5,assists,assists,DIR,DIR,1,bottom,Abdulelah Al-Malki,ksa.1,unknown,2,2,0,0,0.0,0.0,,,,,,,,,False,False,Abdulelah Al-Malki,,,,,,,,,,,True,False
Chancel Mbemba,chancel mbemba,DIR,ksa.1,0.0,5,assists,assists,DIR,DIR,2,bottom,Chancel Mbemba,ksa.1,unknown,4,4,0,0,0.0,0.0,,,,,,,,,False,False,Chancel Mbemba,,,,,,,,,,,True,False
Hatan Bahbri,hatan bahbri,DIR,ksa.1,0.0,5,assists,assists,DIR,DIR,3,bottom,Hatan Bahbri,ksa.1,unknown,2,2,0,0,0.0,0.0,,,,,,,,,False,False,Hatan Bahbri,,,,,,,,,,,True,False
Abdulaziz Al Faraj,abdulaziz al faraj,DIR,ksa.1,0.2,5,assists,assists,DIR,DIR,1,top,Abdulaziz Al Faraj,ksa.1,unknown,2,2,0,0,0.0,-0.29166666666666663,,,,,,,,,False,False,Abdulaziz Al Faraj,,,,,,,,,,,True,False
Clayton Diandy,clayton diandy,DIR,ksa.1,0.2,5,assists,assists,DIR,DIR,2,top,Clayton Diandy,ksa.1,unknown,5,5,0,0,0.2,0.13589743589743591,,,,,,,,,False,False,Clayton Diandy,,,,,,,,,,,True,False
Abdulelah Al-Malki,abdulelah al-malki,DIR,ksa.1,0.0,5,assists,assists,DIR,DIR,3,top,Abdulelah Al-Malki,ksa.1,unknown,2,2,0,0,0.0,0.0,,,,,,,,,False,False,Abdulelah Al-Malki,,,,,,,,,,,True,False
Abdulaziz Al Faraj,abdulaziz al faraj,DIR,ksa.1,0.0,5,goals,goals,DIR,DIR,1,bottom,Abdulaziz Al Faraj,ksa.1,unknown,2,2,0,0,0.0,0.0,,,,,,,,,False,False,Abdulaziz Al Faraj,,,,,,,,,,,True,False
Chancel Mbemba,chancel mbemba,DIR,ksa.1,0.0,5,goals,goals,DIR,DIR,2,bottom,Chancel Mbemba,ksa.1,unknown,2,2,0,0,0.0,0.0,,,,,,,,,False,False,Chancel Mbemba,,,,,,,,,,,True,False
Clayton Diandy,clayton diandy,DIR,ksa.1,0.0,5,goals,goals,DIR,DIR,3,bottom,Clayton Diandy,ksa.1,unknown,4,4,0,0,0.0,-0.9499999999999998,,,,,,,,,False,False,Clayton Diandy,,,,,,,,,,,True,False
Abdulelah Al-Malki,abdulelah al-malki,DIR,ksa.1,0.2,5,goals,goals,DIR,DIR,1,top,Abdulelah Al-Malki,ksa.1,unknown,2,2,0,0,0.0,-0.29166666666666663,,,,,,,,,False,False,Abdulelah Al-Malki,,,,,,,,,,,True,False
Meshari Al Nemer,meshari al nemer,DIR,ksa.1,0.2,5,goals,goals,DIR,DIR,2,top,Meshari Al Nemer,ksa.1,unknown,2,2,0,0,0.0,-0.29166666666666663,,,,,,,,,False,False,Meshari Al Nemer,,,,,,,,,,,True,False
Abdulaziz Al Faraj,abdulaziz al faraj,DIR,ksa.1,0.0,5,goals,goals,DIR,DIR,3,top,Abdulaziz Al Faraj,ksa.1,unknown,2,2,0,0,0.0,0.0,,,,,,,,,False,False,Abdulaziz Al Faraj,,,,,,,,,,,True,False
Abdulaziz Al Faraj,abdulaziz al faraj,DIR,ksa.1,0.0,5,shots,shots,DIR,DIR,1,bottom,Abdulaziz Al Faraj,ksa.1,unknown,2,2,0,0,0.0,0.0,,,,,,,,,False,False,Abdulaziz Al Faraj,,,,,,,,,,,True,False
Hussain Al-Qahtani,hussain al-qahtani,DIR,ksa.1,0.0,5,shots,shots,DIR,DIR,2,bottom,Hussain Al-Qahtani,ksa.1,unknown,2,2,0,0,0.0,0.0,,,,,,,,,False,False,Hussain Al-Qahtani,,,,,,,,,,,True,False
Khalid Al Asiri,khalid al asiri,DIR,ksa.1,0.0,5,shots,shots,DIR,DIR,3,bottom,Khalid Al Asiri,ksa.1,unknown,2,2,0,0,0.0,0.0,,,,,,,,,False,False,Khalid Al Asiri,,,,,,,,,,,True,False
Clayton Diandy,clayton diandy,DIR,ksa.1,0.4,5,shots,shots,DIR,DIR,1,top,Clayton Diandy,ksa.1,unknown,5,5,0,0,0.0,-1.0324358974358971,,,,,,,,,False,False,Clayton Diandy,,,,,,,,,,,True,False
Meshari Al Nemer,meshari al nemer,DIR,ksa.1,0.4,5,shots,shots,DIR,DIR,2,top,Meshari Al Nemer,ksa.1,unknown,2,2,0,0,0.0,-0.5833333333333333,,,,,,,,,False,False,Meshari Al Nemer,,,,,,,,,,,True,False
Abdulelah Al-Malki,abdulelah al-malki,DIR,ksa.1,0.2,5,shots,shots,DIR,DIR,3,top,Abdulelah Al-Malki,ksa.1,unknown,2,2,0,0,0.0,-0.29166666666666663,,,,,,,,,False,False,Abdulelah Al-Malki,,,,,,,,,,,True,False
Abdulaziz Al Faraj,abdulaziz al faraj,DIR,ksa.1,0.0,5,shots_on_target,shots_on_target,DIR,DIR,1,bottom,Abdulaziz Al Faraj,ksa.1,unknown,2,2,0,0,0.0,0.0,,,,,,,,,False,False,Abdulaziz Al Faraj,,,,,,,,,,,True,False
Chancel Mbemba,chancel mbemba,DIR,ksa.1,0.0,5,shots_on_target,shots_on_target,DIR,DIR,2,bottom,Chancel Mbemba,ksa.1,unknown,4,4,0,0,0.0,0.0,,,,,,,,,False,False,Chancel Mbemba,,,,,,,,,,,True,False
Clayton Diandy,clayton diandy,DIR,ksa.1,0.0,5,shots_on_target,shots_on_target,DIR,DIR,3,bottom,Clayton Diandy,ksa.1,unknown,5,5,0,0,0.0,-0.7726923076923078,,,,,,,,,False,False,Clayton Diandy,,,,,,,,,,,True,False
Meshari Al Nemer,meshari al nemer,DIR,ksa.1,0.4,5,shots_on_target,shots_on_target,DIR,DIR,1,top,Meshari Al Nemer,ksa.1,unknown,2,2,0,0,0.0,-0.5833333333333333,,,,,,,,,False,False,Meshari Al Nemer,,,,,,,,,,,True,False
Abdulelah Al-Malki,abdulelah al-malki,DIR,ksa.1,0.2,5,shots_on_target,shots_on_target,DIR,DIR,2,top,Abdulelah Al-Malki,ksa.1,unknown,2,2,0,0,0.0,-0.29166666666666663,,,,,,,,,False,False,Abdulelah Al-Malki,,,,,,,,,,,True,False
Hatan Bahbri,hatan bahbri,DIR,ksa.1,0.2,5,shots_on_target,shots_on_target,DIR,DIR,3,top,Hatan Bahbri,ksa.1,unknown,2,2,0,0,0.0,-0.29166666666666663,,,,,,,,,False,False,Hatan Bahbri,,,,,,,,,,,True,False
Gaëtan Laborde,gaetan laborde,DIRIYAH,First Division League,0.14285714285714285,7,assists,assists,DIRIYAH,DIRIYAH,1,bottom,Gaëtan Laborde,Saudi Pro League,unknown,7,7,0,0,0.14285714285714285,0.06649659863945578,,,,,,,,,False,False,Gaëtan Laborde,,,,,,,,,,,True,False
Georges-Kévin N'Koudou,georges-kevin n'koudou,DIRIYAH,First Division League,0.14285714285714285,7,assists,assists,DIRIYAH,DIRIYAH,2,bottom,Georges-Kévin N'Koudou,Saudi Pro League,unknown,7,7,0,0,0.0,-0.188265306122449,,,,,,,,,False,False,Georges-Kévin N'Koudou,,,,,,,,,,,True,False
Gaëtan Laborde,gaetan laborde,DIRIYAH,First Division League,0.14285714285714285,7,assists,assists,DIRIYAH,DIRIYAH,1,top,Gaëtan Laborde,Saudi Pro League,unknown,7,7,0,0,0.14285714285714285,0.06649659863945578,,,,,,,,,False,False,Gaëtan Laborde,,,,,,,,,,,True,False
Georges-Kévin N'Koudou,georges-kevin n'koudou,DIRIYAH,First Division League,0.14285714285714285,7,assists,assists,DIRIYAH,DIRIYAH,2,top,Georges-Kévin N'Koudou,Saudi Pro League,unknown,7,7,0,0,0.0,-0.188265306122449,,,,,,,,,False,False,Georges-Kévin N'Koudou,,,,,,,,,,,True,False
Gaëtan Laborde,gaetan laborde,DIRIYAH,First Division League,25.142857142857142,7,passes,passes,DIRIYAH,DIRIYAH,1,bottom,Gaëtan Laborde,Saudi Pro League,unknown,7,7,0,0,0.2857142857142857,-3.6005668934240362,,,,,,,,,False,False,Gaëtan Laborde,,,,,,,,,,,True,False
Georges-Kévin N'Koudou,georges-kevin n'koudou,DIRIYAH,First Division League,30.857142857142858,7,passes,passes,DIRIYAH,DIRIYAH,2,bottom,Georges-Kévin N'Koudou,Saudi Pro League,unknown,7,7,0,0,0.5714285714285714,3.699773242630385,,,,,,,,,False,False,Georges-Kévin N'Koudou,,,,,,,,,,,True,False
Georges-Kévin N'Koudou,georges-kevin n'koudou,DIRIYAH,First Division League,30.857142857142858,7,passes,passes,DIRIYAH,DIRIYAH,1,top,Georges-Kévin N'Koudou,Saudi Pro League,unknown,7,7,0,0,0.5714285714285714,3.699773242630385,,,,,,,,,False,False,Georges-Kévin N'Koudou,,,,,,,,,,,True,False
Gaëtan Laborde,gaetan laborde,DIRIYAH,First Division League,25.142857142857142,7,passes,passes,DIRIYAH,DIRIYAH,2,top,Gaëtan Laborde,Saudi Pro League,unknown,7,7,0,0,0.2857142857142857,-3.6005668934240362,,,,,,,,,False,False,Gaëtan Laborde,,,,,,,,,,,True,False
Gaëtan Laborde,gaetan laborde,DIRIYAH,First Division League,0.0,7,saves,saves,DIRIYAH,DIRIYAH,1,bottom,Gaëtan Laborde,Saudi Pro League,unknown,7,7,0,0,0.0,0.0,,,,,,,,,False,False,Gaëtan Laborde,,,,,,,,,,,True,False
Georges-Kévin N'Koudou,georges-kevin n'koudou,DIRIYAH,First Division League,0.0,7,saves,saves,DIRIYAH,DIRIYAH,2,bottom,Georges-Kévin N'Koudou,Saudi Pro League,unknown,7,7,0,0,0.0,0.0,,,,,,,,,False,False,Georges-Kévin N'Koudou,,,,,,,,,,,True,False
Gaëtan Laborde,gaetan laborde,DIRIYAH,First Division League,0.0,7,saves,saves,DIRIYAH,DIRIYAH,1,top,Gaëtan Laborde,Saudi Pro League,unknown,7,7,0,0,0.0,0.0,,,,,,,,,False,False,Gaëtan Laborde,,,,,,,,,,,True,False
Georges-Kévin N'Koudou,georges-kevin n'koudou,DIRIYAH,First Division League,0.0,7,saves,saves,DIRIYAH,DIRIYAH,2,top,Georges-Kévin N'Koudou,Saudi Pro League,unknown,7,7,0,0,0.0,0.0,,,,,,,,,False,False,Georges-Kévin N'Koudou,,,,,,,,,,,True,False
Georges-Kévin N'Koudou,georges-kevin n'koudou,DIRIYAH,First Division League,2.0,7,shots,shots,DIRIYAH,DIRIYAH,1,bottom,Georges-Kévin N'Koudou,Saudi Pro League,unknown,7,7,0,0,0.2857142857142857,0.07619047619047614,,,,,,,,,False,False,Georges-Kévin N'Koudou,,,,,,,,,,,True,False
Gaëtan Laborde,gaetan laborde,DIRIYAH,First Division League,5.714285714285714,7,shots,shots,DIRIYAH,DIRIYAH,2,bottom,Gaëtan Laborde,Saudi Pro League,unknown,7,7,0,0,0.14285714285714285,-2.3508503401360543,,,,,,,,,False,False,Gaëtan Laborde,,,,,,,,,,,True,False
Gaëtan Laborde,gaetan laborde,DIRIYAH,First Division League,5.714285714285714,7,shots,shots,DIRIYAH,DIRIYAH,1,top,Gaëtan Laborde,Saudi Pro League,unknown,7,7,0,0,0.14285714285714285,-2.3508503401360543,,,,,,,,,False,False,Gaëtan Laborde,,,,,,,,,,,True,False
Georges-Kévin N'Koudou,georges-kevin n'koudou,DIRIYAH,First Division League,2.0,7,shots,shots,DIRIYAH,DIRIYAH,2,top,Georges-Kévin N'Koudou,Saudi Pro League,unknown,7,7,0,0,0.2857142857142857,0.07619047619047614,,,,,,,,,False,False,Georges-Kévin N'Koudou,,,,,,,,,,,True,False
Georges-Kévin N'Koudou,georges-kevin n'koudou,DIRIYAH,First Division League,1.0,7,shots_on_target,shots_on_target,DIRIYAH,DIRIYAH,1,bottom,Georges-Kévin N'Koudou,Saudi Pro League,unknown,7,7,0,0,0.14285714285714285,-0.7726190476190478,,,,,,,,,False,False,Georges-Kévin N'Koudou,,,,,,,,,,,True,False
Gaëtan Laborde,gaetan laborde,DIRIYAH,First Division League,2.5714285714285716,7,shots_on_target,shots_on_target,DIRIYAH,DIRIYAH,2,bottom,Gaëtan Laborde,Saudi Pro League,unknown,7,7,0,0,0.14285714285714285,-0.8363945578231293,,,,,,,,,False,False,Gaëtan Laborde,,,,,,,,,,,True,False
Gaëtan Laborde,gaetan laborde,DIRIYAH,First Division League,2.5714285714285716,7,shots_on_target,shots_on_target,DIRIYAH,DIRIYAH,1,top,Gaëtan Laborde,Saudi Pro League,unknown,7,7,0,0,0.14285714285714285,-0.8363945578231293,,,,,,,,,False,False,Gaëtan Laborde,,,,,,,,,,,True,False
Georges-Kévin N'Koudou,georges-kevin n'koudou,DIRIYAH,First Division League,1.0,7,shots_on_target,shots_on_target,DIRIYAH,DIRIYAH,2,top,Georges-Kévin N'Koudou,Saudi Pro League,unknown,7,7,0,0,0.14285714285714285,-0.7726190476190478,,,,,,,,,False,False,Georges-Kévin N'Koudou,,,,,,,,,,,True,False
Georges-Kévin N'Koudou,georges-kevin n'koudou,DIRIYAH,First Division League,0.42857142857142855,7,tackles,tackles,DIRIYAH,DIRIYAH,1,bottom,Georges-Kévin N'Koudou,Saudi Pro League,unknown,7,7,0,0,0.5714285714285714,0.7562358276643991,,,,,,,,,False,False,Georges-Kévin N'Koudou,,,,,,,,,,,True,False
Gaëtan Laborde,gaetan laborde,DIRIYAH,First Division League,0.8571428571428571,7,tackles,tackles,DIRIYAH,DIRIYAH,2,bottom,Gaëtan Laborde,Saudi Pro League,unknown,7,7,0,0,0.2857142857142857,-0.048639455782312914,,,,,,,,,False,False,Gaëtan Laborde,,,,,,,,,,,True,False
Gaëtan Laborde,gaetan laborde,DIRIYAH,First Division League,0.8571428571428571,7,tackles,tackles,DIRIYAH,DIRIYAH,1,top,Gaëtan Laborde,Saudi Pro League,unknown,7,7,0,0,0.2857142857142857,-0.048639455782312914,,,,,,,,,False,False,Gaëtan Laborde,,,,,,,,,,,True,False
Georges-Kévin N'Koudou,georges-kevin n'koudou,DIRIYAH,First Division League,0.42857142857142855,7,tackles,tackles,DIRIYAH,DIRIYAH,2,top,Georges-Kévin N'Koudou,Saudi Pro League,unknown,7,7,0,0,0.5714285714285714,0.7562358276643991,,,,,,,,,False,False,Georges-Kévin N'Koudou,,,,,,,,,,,True,False
Abdullah Khateeb,abdullah khateeb,ETT,ksa.1,0.0,5,assists,assists,ETT,ETT,1,bottom,Abdullah Khateeb,ksa.1,unknown,2,2,0,0,0.0,0.0,,,,,,,,,False,False,Abdullah Khateeb,,,,,,,,,,,True,False
