nba_player_id,projection_id,pp_projection_id,player_id,pp_game_id,start_time,pp_home_team,pp_away_team,player,pos,team,opp_team,line,prop_type,prop_norm,pick_type,standard_line,deviation_level,image_url,player_1,player_2,team_1,team_2,id_status,is_combo_player,OPP_PTS,OPP_FGA,OPP_FGM,OPP_FG3A,OPP_FG3M,OPP_FTA,OPP_TOV,OPP_2PA,OPP_2PM,OPP_2PTS,OPP_PTS_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FGA_RANK,OPP_FGM_RANK,OPP_2PA_RANK,OPP_2PM_RANK,OPP_2PTS_RANK,OPP_FTA_RANK,OPP_TOV_FORCED_RANK,OVERALL_DEF_SCORE,OVERALL_DEF_RANK,DEF_TIER
1642450,10742265,10742265,279579,137497,2026-03-20T19:30:00.000-04:00,,,Daniss Jenkins,G,DET,GSW,3.5,3-PT Attempted,3ptattempted,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Daniss_Jenkins_NBA_player_gomI5shGs9qQrrpbBB8lXZ43.webp,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg
1642450,10742296,10742296,279579,137497,2026-03-20T19:30:00.000-04:00,,,Daniss Jenkins,G,DET,GSW,3.5,Two Pointers Made,twopointersmade,Standard,3.5,0,https://static.prizepicks.com/images/players/NBA/Daniss_Jenkins_NBA_player_gomI5shGs9qQrrpbBB8lXZ43.webp,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg
1629130,10742304,10742304,272048,137497,2026-03-20T19:30:00.000-04:00,,,Duncan Robinson,F,DET,GSW,3.5,Assists,ast,Demon,2.5,1,https://static.prizepicks.com/images/players/NBA/Duncan_Robinson_NBA_player_xpPTHBlF6nW6owrrx6sg4Hes.webp,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg
1631105,10742339,10742339,87848,137497,2026-03-20T19:30:00.000-04:00,,,Jalen Duren,C,DET,GSW,3.5,Assists,ast,Demon,,2,https://static.prizepicks.com/images/players/NBA/Jalen_Duren_NBA_player_BGtA2SxfIEpqaOA2zn9FJZhp.webp,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg
1628989,10742366,10742366,299900,137497,2026-03-20T19:30:00.000-04:00,,,Kevin Huerter,G-F,DET,GSW,3.5,Assists,ast,Demon,,2,https://static.prizepicks.com/images/manual/Kevin_Huerter.png,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg
1628989,10742389,10742389,299900,137497,2026-03-20T19:30:00.000-04:00,,,Kevin Huerter,G-F,DET,GSW,3.5,Rebounds,reb,Demon,,1,https://static.prizepicks.com/images/manual/Kevin_Huerter.png,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg
202699,10742449,10742449,216580,137497,2026-03-20T19:30:00.000-04:00,,,Tobias Harris,F,DET,GSW,3.5,Assists,ast,Demon,2.5,1,https://static.prizepicks.com/images/players/NBA/Tobias_Harris_NBA_player_tGwMomg94AAFiXYjH5vFThKq.webp,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg
202699,10742469,10742469,216580,137497,2026-03-20T19:30:00.000-04:00,,,Tobias Harris,F,DET,GSW,3.5,Rebounds,reb,Goblin,5.5,2,https://static.prizepicks.com/images/players/NBA/Tobias_Harris_NBA_player_tGwMomg94AAFiXYjH5vFThKq.webp,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg
1641709,10742867,10742867,173789,137497,2026-03-20T19:30:00.000-04:00,,,Ausar Thompson,G-F,DET,GSW,3.5,Two Pointers Made,twopointersmade,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Ausar_Thompson_NBA_player_7Obr7GoiKRNtF8Nj1LYUn3gX.webp,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg
1627747,10745609,10745609,272053,137497,2026-03-20T19:30:00.000-04:00,,,Caris LeVert,G,DET,GSW,3.5,Rebs+Asts,ra,Goblin,,2,https://static.prizepicks.com/images/players/NBA/Caris_LeVert_NBA_player_g3Phb187vtZZrs8UuHynqHzG.webp,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg
1628989,10745612,10745612,299900,137497,2026-03-20T19:30:00.000-04:00,,,Kevin Huerter,G-F,DET,GSW,3.5,3-PT Attempted,3ptattempted,Goblin,,1,https://static.prizepicks.com/images/manual/Kevin_Huerter.png,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg
202699,10745618,10745618,216580,137497,2026-03-20T19:30:00.000-04:00,,,Tobias Harris,F,DET,GSW,3.5,3-PT Attempted,3ptattempted,Demon,,1,https://static.prizepicks.com/images/players/NBA/Tobias_Harris_NBA_player_tGwMomg94AAFiXYjH5vFThKq.webp,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg
203110,10745678,10745678,54811,137497,2026-03-20T19:30:00.000-04:00,,,Draymond Green,F,GSW,DET,3.5,3-PT Made,3ptmade,Demon,1.5,2,https://static.prizepicks.com/images/players/NBA/Draymond_Green_NBA_player_1z7sEvTBX9wTfMTBZKi9b0L.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
203110,10745679,10745679,54811,137497,2026-03-20T19:30:00.000-04:00,,,Draymond Green,F,GSW,DET,3.5,Steals,stl,Demon,,3,https://static.prizepicks.com/images/players/NBA/Draymond_Green_NBA_player_1z7sEvTBX9wTfMTBZKi9b0L.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
1628989,10746093,10746093,299900,137497,2026-03-20T19:30:00.000-04:00,,,Kevin Huerter,G-F,DET,GSW,3.5,Rebs+Asts,ra,Goblin,,2,https://static.prizepicks.com/images/manual/Kevin_Huerter.png,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg
56,10746450,10746450,57329,137497,2026-03-20T19:30:00.000-04:00,,,Gary Payton,G,GSW,DET,3.5,FG Made,fgm,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Gary_Payton_NBA_player_4ZxhTCJZFDSyzegFARO2ZNE.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
1630611,10746453,10746453,191823,137497,2026-03-20T19:30:00.000-04:00,,,Gui Santos,F,GSW,DET,3.5,Two Pointers Made,twopointersmade,Demon,,1,https://static.prizepicks.com/images/players/NBA/Gui_Santos_NBA_player_HA8Q21tgmTmAYPOMGFWKbNa8.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
1627747,10746493,10746493,272053,137497,2026-03-20T19:30:00.000-04:00,,,Caris LeVert,G,DET,GSW,3.5,Assists,ast,Standard,3.5,0,https://static.prizepicks.com/images/players/NBA/Caris_LeVert_NBA_player_g3Phb187vtZZrs8UuHynqHzG.webp,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg
1630611,10747009,10747009,191823,137497,2026-03-20T19:30:00.000-04:00,,,Gui Santos,F,GSW,DET,3.5,Rebounds,reb,Goblin,5.5,2,https://static.prizepicks.com/images/players/NBA/Gui_Santos_NBA_player_HA8Q21tgmTmAYPOMGFWKbNa8.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
1642954,10747365,10747365,273012,137497,2026-03-20T19:30:00.000-04:00,,,Will Richard,G,GSW,DET,3.5,Assists,ast,Demon,,2,https://static.prizepicks.com/images/players/NBA/Will_Richard_NBA_player_3u0HtRxfmQwlC3K1ZbrGlEIY.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
1641764,10741246,10741246,173745,137497,2026-03-20T19:30:00.000-04:00,,,Brandin Podziemski,G,GSW,DET,2.5,3-PT Made,3ptmade,Demon,,1,https://static.prizepicks.com/images/players/NBA/Brandin_Podziemski_NBA_player_xulwA1dAXTbxo9PLVFXHRYB6.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
1629001,10741260,10741260,217540,137497,2026-03-20T19:30:00.000-04:00,,,De'Anthony Melton,G,GSW,DET,2.5,3-PT Made,3ptmade,Demon,,1,https://static.prizepicks.com/images/players/NBA/De'Anthony_Melton_NBA_player_RnS4xc5JnaUejenuOXgRZ2yC.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
203110,10741271,10741271,54811,137497,2026-03-20T19:30:00.000-04:00,,,Draymond Green,F,GSW,DET,2.5,3-PT Made,3ptmade,Demon,1.5,1,https://static.prizepicks.com/images/players/NBA/Draymond_Green_NBA_player_1z7sEvTBX9wTfMTBZKi9b0L.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
1630611,10741286,10741286,191823,137497,2026-03-20T19:30:00.000-04:00,,,Gui Santos,F,GSW,DET,2.5,3-PT Made,3ptmade,Demon,,1,https://static.prizepicks.com/images/players/NBA/Gui_Santos_NBA_player_HA8Q21tgmTmAYPOMGFWKbNa8.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
1630611,10741290,10741290,191823,137497,2026-03-20T19:30:00.000-04:00,,,Gui Santos,F,GSW,DET,2.5,Assists,ast,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Gui_Santos_NBA_player_HA8Q21tgmTmAYPOMGFWKbNa8.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
204001,10741300,10741300,300935,137497,2026-03-20T19:30:00.000-04:00,,,Kristaps Porziņģis,F-C,GSW,DET,2.5,3-PT Made,3ptmade,Demon,,1,https://static.prizepicks.com/images/manual/Kristaps_PorziņģisGSW.png,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
204001,10741304,10741304,300935,137497,2026-03-20T19:30:00.000-04:00,,,Kristaps Porziņģis,F-C,GSW,DET,2.5,Assists,ast,Demon,,1,https://static.prizepicks.com/images/manual/Kristaps_PorziņģisGSW.png,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
1642366,10741326,10741326,226490,137497,2026-03-20T19:30:00.000-04:00,,,Quinten Post,C,GSW,DET,2.5,3-PT Made,3ptmade,Demon,,2,https://static.prizepicks.com/images/players/NBA/Quinten_Post_NBA_player_E7KpvVbSuIzRZMnukdUNTnLg.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
1641764,10741701,10741701,173745,137497,2026-03-20T19:30:00.000-04:00,,,Brandin Podziemski,G,GSW,DET,2.5,Steals,stl,Demon,,2,https://static.prizepicks.com/images/players/NBA/Brandin_Podziemski_NBA_player_xulwA1dAXTbxo9PLVFXHRYB6.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
1629001,10741706,10741706,217540,137497,2026-03-20T19:30:00.000-04:00,,,De'Anthony Melton,G,GSW,DET,2.5,Steals,stl,Demon,,2,https://static.prizepicks.com/images/players/NBA/De'Anthony_Melton_NBA_player_RnS4xc5JnaUejenuOXgRZ2yC.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
1630611,10741714,10741714,191823,137497,2026-03-20T19:30:00.000-04:00,,,Gui Santos,F,GSW,DET,2.5,Steals,stl,Demon,,2,https://static.prizepicks.com/images/players/NBA/Gui_Santos_NBA_player_HA8Q21tgmTmAYPOMGFWKbNa8.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
1641764,10741780,10741780,173745,137497,2026-03-20T19:30:00.000-04:00,,,Brandin Podziemski,G,GSW,DET,2.5,Assists,ast,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Brandin_Podziemski_NBA_player_xulwA1dAXTbxo9PLVFXHRYB6.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
1641764,10741786,10741786,173745,137497,2026-03-20T19:30:00.000-04:00,,,Brandin Podziemski,G,GSW,DET,2.5,Free Throws Attempted,freethrowsattempted,Standard,2.5,0,https://static.prizepicks.com/images/players/NBA/Brandin_Podziemski_NBA_player_xulwA1dAXTbxo9PLVFXHRYB6.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
1641764,10741808,10741808,173745,137497,2026-03-20T19:30:00.000-04:00,,,Brandin Podziemski,G,GSW,DET,2.5,Two Pointers Made,twopointersmade,Demon,,1,https://static.prizepicks.com/images/players/NBA/Brandin_Podziemski_NBA_player_xulwA1dAXTbxo9PLVFXHRYB6.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
1642450,10741811,10741811,279579,137497,2026-03-20T19:30:00.000-04:00,,,Daniss Jenkins,G,DET,GSW,2.5,3-PT Made,3ptmade,Demon,,2,https://static.prizepicks.com/images/players/NBA/Daniss_Jenkins_NBA_player_gomI5shGs9qQrrpbBB8lXZ43.webp,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg
1629001,10741820,10741820,217540,137497,2026-03-20T19:30:00.000-04:00,,,De'Anthony Melton,G,GSW,DET,2.5,Assists,ast,Demon,,1,https://static.prizepicks.com/images/players/NBA/De'Anthony_Melton_NBA_player_RnS4xc5JnaUejenuOXgRZ2yC.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
1629001,10741825,10741825,217540,137497,2026-03-20T19:30:00.000-04:00,,,De'Anthony Melton,G,GSW,DET,2.5,Free Throws Attempted,freethrowsattempted,Standard,2.5,0,https://static.prizepicks.com/images/players/NBA/De'Anthony_Melton_NBA_player_RnS4xc5JnaUejenuOXgRZ2yC.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
1629001,10741843,10741843,217540,137497,2026-03-20T19:30:00.000-04:00,,,De'Anthony Melton,G,GSW,DET,2.5,Rebounds,reb,Goblin,3.5,1,https://static.prizepicks.com/images/players/NBA/De'Anthony_Melton_NBA_player_RnS4xc5JnaUejenuOXgRZ2yC.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
203110,10741860,10741860,54811,137497,2026-03-20T19:30:00.000-04:00,,,Draymond Green,F,GSW,DET,2.5,Personal Fouls,personalfouls,Standard,2.5,0,https://static.prizepicks.com/images/players/NBA/Draymond_Green_NBA_player_1z7sEvTBX9wTfMTBZKi9b0L.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
203110,10741878,10741878,54811,137497,2026-03-20T19:30:00.000-04:00,,,Draymond Green,F,GSW,DET,2.5,Turnovers,tov,Standard,2.5,0,https://static.prizepicks.com/images/players/NBA/Draymond_Green_NBA_player_1z7sEvTBX9wTfMTBZKi9b0L.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
203110,10741879,10741879,54811,137497,2026-03-20T19:30:00.000-04:00,,,Draymond Green,F,GSW,DET,2.5,Two Pointers Attempted,twopointersattempted,Demon,,1,https://static.prizepicks.com/images/players/NBA/Draymond_Green_NBA_player_1z7sEvTBX9wTfMTBZKi9b0L.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
1629130,10741882,10741882,272048,137497,2026-03-20T19:30:00.000-04:00,,,Duncan Robinson,F,DET,GSW,2.5,3-PT Made,3ptmade,Standard,2.5,0,https://static.prizepicks.com/images/players/NBA/Duncan_Robinson_NBA_player_xpPTHBlF6nW6owrrx6sg4Hes.webp,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg
56,10741894,10741894,57329,137497,2026-03-20T19:30:00.000-04:00,,,Gary Payton,G,GSW,DET,2.5,3-PT Made,3ptmade,Demon,,2,https://static.prizepicks.com/images/players/NBA/Gary_Payton_NBA_player_4ZxhTCJZFDSyzegFARO2ZNE.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
56,10741898,10741898,57329,137497,2026-03-20T19:30:00.000-04:00,,,Gary Payton,G,GSW,DET,2.5,Assists,ast,Demon,,1,https://static.prizepicks.com/images/players/NBA/Gary_Payton_NBA_player_4ZxhTCJZFDSyzegFARO2ZNE.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
56,10741932,10741932,57329,137497,2026-03-20T19:30:00.000-04:00,,,Gary Payton,G,GSW,DET,2.5,Steals,stl,Demon,,2,https://static.prizepicks.com/images/players/NBA/Gary_Payton_NBA_player_4ZxhTCJZFDSyzegFARO2ZNE.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
1630611,10741943,10741943,191823,137497,2026-03-20T19:30:00.000-04:00,,,Gui Santos,F,GSW,DET,2.5,Personal Fouls,personalfouls,Goblin,,1,https://static.prizepicks.com/images/players/NBA/Gui_Santos_NBA_player_HA8Q21tgmTmAYPOMGFWKbNa8.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
1630611,10741964,10741964,191823,137497,2026-03-20T19:30:00.000-04:00,,,Gui Santos,F,GSW,DET,2.5,Turnovers,tov,Demon,,1,https://static.prizepicks.com/images/players/NBA/Gui_Santos_NBA_player_HA8Q21tgmTmAYPOMGFWKbNa8.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
1631105,10741967,10741967,87848,137497,2026-03-20T19:30:00.000-04:00,,,Jalen Duren,C,DET,GSW,2.5,Assists,ast,Demon,,1,https://static.prizepicks.com/images/players/NBA/Jalen_Duren_NBA_player_BGtA2SxfIEpqaOA2zn9FJZhp.webp,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg
204001,10741982,10741982,300935,137497,2026-03-20T19:30:00.000-04:00,,,Kristaps Porziņģis,F-C,GSW,DET,2.5,Blks+Stls,stocks,Demon,,1,https://static.prizepicks.com/images/manual/Kristaps_PorziņģisGSW.png,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
204001,10741984,10741984,300935,137497,2026-03-20T19:30:00.000-04:00,,,Kristaps Porziņģis,F-C,GSW,DET,2.5,Blocked Shots,blk,Demon,1.5,1,https://static.prizepicks.com/images/manual/Kristaps_PorziņģisGSW.png,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
204001,10741989,10741989,300935,137497,2026-03-20T19:30:00.000-04:00,,,Kristaps Porziņģis,F-C,GSW,DET,2.5,Personal Fouls,personalfouls,Standard,2.5,0,https://static.prizepicks.com/images/manual/Kristaps_PorziņģisGSW.png,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
1630311,10742014,10742014,194382,137497,2026-03-20T19:30:00.000-04:00,,,Pat Spencer,G,GSW,DET,2.5,3-PT Attempted,3ptattempted,Standard,2.5,0,https://static.prizepicks.com/images/players/NBA/Pat_Spencer_NBA_player_K9soSALlLFS3B52SaWl56LlH.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
1630311,10742016,10742016,194382,137497,2026-03-20T19:30:00.000-04:00,,,Pat Spencer,G,GSW,DET,2.5,Assists,ast,Goblin,3.5,1,https://static.prizepicks.com/images/players/NBA/Pat_Spencer_NBA_player_K9soSALlLFS3B52SaWl56LlH.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
1630311,10742022,10742022,194382,137497,2026-03-20T19:30:00.000-04:00,,,Pat Spencer,G,GSW,DET,2.5,FG Made,fgm,Standard,2.5,0,https://static.prizepicks.com/images/players/NBA/Pat_Spencer_NBA_player_K9soSALlLFS3B52SaWl56LlH.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
1642366,10742060,10742060,226490,137497,2026-03-20T19:30:00.000-04:00,,,Quinten Post,C,GSW,DET,2.5,Two Pointers Attempted,twopointersattempted,Standard,2.5,0,https://static.prizepicks.com/images/players/NBA/Quinten_Post_NBA_player_E7KpvVbSuIzRZMnukdUNTnLg.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
202699,10742067,10742067,216580,137497,2026-03-20T19:30:00.000-04:00,,,Tobias Harris,F,DET,GSW,2.5,3-PT Made,3ptmade,Demon,,2,https://static.prizepicks.com/images/players/NBA/Tobias_Harris_NBA_player_tGwMomg94AAFiXYjH5vFThKq.webp,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg
202699,10742068,10742068,216580,137497,2026-03-20T19:30:00.000-04:00,,,Tobias Harris,F,DET,GSW,2.5,Assists,ast,Standard,2.5,0,https://static.prizepicks.com/images/players/NBA/Tobias_Harris_NBA_player_tGwMomg94AAFiXYjH5vFThKq.webp,,,,,OK,0,114.4,88.6,41.9,35.8,12.7,22.1,16.0,52.8,29.2,58.4,12,8,8,14,16,19,18,18,7,4,13.18279569892473,12,Above Avg
1642954,10742079,10742079,273012,137497,2026-03-20T19:30:00.000-04:00,,,Will Richard,G,GSW,DET,2.5,3-PT Made,3ptmade,Demon,,2,https://static.prizepicks.com/images/players/NBA/Will_Richard_NBA_player_3u0HtRxfmQwlC3K1ZbrGlEIY.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
1642954,10742084,10742084,273012,137497,2026-03-20T19:30:00.000-04:00,,,Will Richard,G,GSW,DET,2.5,FG Made,fgm,Demon,,1,https://static.prizepicks.com/images/players/NBA/Will_Richard_NBA_player_3u0HtRxfmQwlC3K1ZbrGlEIY.webp,,,,,OK,0,109.8,85.1,37.6,36.5,12.7,27.6,17.0,48.599999999999994,24.900000000000002,49.800000000000004,3,8,13,1,1,4,3,3,30,1,5.21505376344086,2,Elite
