projection_id,player_id,player_name,team,position,stat_type,line_score,pick_type,is_promo,description,away_team,home_team,game_start,game_id,fetched_at,stat_norm,player_role,opponent,is_home,nhl_player_id,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_gp,def_rank,def_tier,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status,hit_rate_over_L5,over_L5,under_L5,sample_L5,hit_rate_over_L10,over_L10,under_L10,sample_L10,hit_rate_over_L20,over_L20,under_L20,sample_L20,hit_rate_over_season,sample_season,composite_hit_rate,recommended_side,edge
10742736,223168,Kevin Bahl,CGY,D,Assists,0.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,assists,SKATER,FLA,1,8480860,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.2,2,8,10,0.3,6,14,20,0.2333,30,0.2183,OVER,-0.2817
10742737,223168,Kevin Bahl,CGY,D,Points,0.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,points,SKATER,FLA,1,8480860,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.2,2,8,10,0.3,6,14,20,0.2333,30,0.2183,OVER,-0.2817
10742738,267619,Luke Kunin,FLA,F,Assists,0.5,demon,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,assists,SKATER,CGY,0,8479316,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.1,1,9,10,0.05,1,19,20,0.0333,30,0.0458,OVER,-0.4542
10742739,267619,Luke Kunin,FLA,F,Points,0.5,demon,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,points,SKATER,CGY,0,8479316,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.1,1,9,10,0.05,1,19,20,0.0667,30,0.0492,OVER,-0.4508
10742740,218292,Martin Pospisil,CGY,F,Assists,0.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,assists,SKATER,FLA,1,8481028,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.1,1,9,10,0.0909,1,10,11,0.0909,11,0.1377,OVER,-0.3623
10742741,218292,Martin Pospisil,CGY,F,Points,0.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,points,SKATER,FLA,1,8481028,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.2,2,8,10,0.1818,2,9,11,0.1818,11,0.2755,OVER,-0.2245
10742743,173141,Niko Mikkola,FLA,D,Assists,0.5,demon,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,assists,SKATER,CGY,0,8478859,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.1,1,9,10,0.1,2,18,20,0.1,30,0.06,OVER,-0.44
10742744,173141,Niko Mikkola,FLA,D,Points,0.5,demon,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,points,SKATER,CGY,0,8478859,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.2,2,8,10,0.15,3,17,20,0.1667,30,0.1892,OVER,-0.3108
10742745,305792,Olli Maatta,CGY,D,Assists,0.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,assists,SKATER,FLA,1,8476874,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.1,1,9,10,0.1,2,18,20,0.087,23,0.1387,OVER,-0.3613
10742746,305792,Olli Maatta,CGY,D,Points,0.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,points,SKATER,FLA,1,8476874,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.1,1,9,10,0.1,2,18,20,0.087,23,0.1387,OVER,-0.3613
10742747,237819,Tomas Nosek,FLA,F,Assists,0.5,demon,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,assists,SKATER,CGY,0,8477931,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,3,3,0.0,0,3,3,0.0,0,3,3,0.0,3,0.0,OVER,-0.5
10742748,237819,Tomas Nosek,FLA,F,Points,0.5,demon,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,points,SKATER,CGY,0,8477931,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,3,3,0.0,0,3,3,0.0,0,3,3,0.0,3,0.0,OVER,-0.5
10742749,305208,Victor Olofsson,CGY,F,Assists,0.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,assists,SKATER,FLA,1,8478109,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.1,2,18,20,0.0667,30,0.0217,OVER,-0.4783
10742750,305208,Victor Olofsson,CGY,F,Points,0.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,points,SKATER,FLA,1,8478109,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.1,1,9,10,0.2,4,16,20,0.1667,30,0.0817,OVER,-0.4183
10742751,218650,Yegor Sharangovich,CGY,F,Assists,0.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,assists,SKATER,FLA,1,8481068,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.1,1,9,10,0.2,4,16,20,0.1333,30,0.1583,OVER,-0.3417
10742752,218650,Yegor Sharangovich,CGY,F,Points,0.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,points,SKATER,FLA,1,8481068,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.2,2,8,10,0.35,7,13,20,0.3,30,0.3125,OVER,-0.1875
10742753,294810,Zach Whitecloud,CGY,D,Assists,0.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,assists,SKATER,FLA,1,8480727,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.2,2,8,10,0.2,4,16,20,0.1667,30,0.1167,OVER,-0.3833
10742754,294810,Zach Whitecloud,CGY,D,Points,0.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,points,SKATER,FLA,1,8480727,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.2,2,8,10,0.25,5,15,20,0.2,30,0.1275,OVER,-0.3725
10742755,269050,Zayne Parekh,CGY,D,Assists,0.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,assists,SKATER,FLA,1,8484768,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.1,1,9,10,0.1111,2,16,18,0.1111,18,0.1428,OVER,-0.3572
10742756,269050,Zayne Parekh,CGY,D,Points,0.5,demon,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,points,SKATER,FLA,1,8484768,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.1,1,9,10,0.1111,2,16,18,0.1111,18,0.1428,OVER,-0.3572
10746267,215513,A.J. Greer,FLA,F,Shots On Goal,0.5,goblin,False,CGY,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,shots_on_goal,SKATER,CGY,0,8478421,3.132,0.0,0.0,2.485,0.0,0.0,68,21,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.8,4,1,5,0.8,8,2,10,0.8,16,4,20,0.8,30,0.8,OVER,0.3
10746271,226754,Morgan Frost,CGY,F,Shots On Goal,0.5,goblin,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,shots_on_goal,SKATER,FLA,1,8480028,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.8,4,1,5,0.7,7,3,10,0.65,13,7,20,0.7667,30,0.7392,OVER,0.2392
10746276,305792,Olli Maatta,CGY,D,Blocked Shots,0.5,goblin,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,blocked_shots,SKATER,FLA,1,8476874,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,25,0.0,OVER,-0.5
10746818,223168,Kevin Bahl,CGY,D,Blocked Shots,0.5,goblin,False,FLA,FLA,CGY,2026-03-20T21:00:00.000-04:00,137714,2026-03-20T12:33:16Z,blocked_shots,SKATER,FLA,1,8480860,3.309,0.0,0.0,3.015,0.0,0.0,68,26,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5
10740550,218265,Mikhail Sergachev,UTA,D,Time On Ice,24.5,standard,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,time_on_ice,SKATER,ANA,1,8479410,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.6,3,2,5,0.6,6,4,10,0.55,11,9,20,0.5333,30,0.5858,OVER,0.0858
10740548,218355,Jackson LaCombe,ANA,D,Time On Ice,23.75,standard,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,time_on_ice,SKATER,UTA,0,8481605,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.6,3,2,5,0.6,6,4,10,0.45,9,11,20,0.5,30,0.5675,OVER,0.0675
10740549,218280,Clayton Keller,UTA,F,Time On Ice,20,standard,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,time_on_ice,SKATER,ANA,1,8479343,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.0,0,5,5,0.1,1,9,10,0.15,3,17,20,0.3,30,0.0875,UNDER,0.4125
10740547,267739,Mikael Granlund,ANA,F,Time On Ice,19,standard,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,time_on_ice,SKATER,UTA,0,8475798,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP,0.6,3,2,5,0.6,6,4,10,0.75,15,5,20,0.6,30,0.6225,OVER,0.1225
10742777,218280,Clayton Keller,UTA,F,Shots On Goal,5.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8479343,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.0,0,20,20,0.0,30,0.0,OVER,-0.5
10742786,215935,Cutter Gauthier,ANA,F,Shots On Goal,5.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8483445,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.1,1,9,10,0.1,2,18,20,0.1333,30,0.1433,OVER,-0.3567
10742795,218263,Dylan Guenther,UTA,F,Shots On Goal,5.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8482699,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.0,0,10,10,0.1,2,18,20,0.1,30,0.025,OVER,-0.475
10742768,268295,Beckett Sennecke,ANA,F,Shots On Goal,4.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8484762,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.3,3,7,10,0.25,5,15,20,0.2333,30,0.2458,OVER,-0.2542
10742776,218280,Clayton Keller,UTA,F,Shots On Goal,4.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8479343,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.1,1,9,10,0.1,2,18,20,0.1,30,0.06,OVER,-0.44
10742785,215935,Cutter Gauthier,ANA,F,Shots On Goal,4.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8483445,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.4,4,6,10,0.25,5,15,20,0.2667,30,0.4442,OVER,-0.0558
10742794,218263,Dylan Guenther,UTA,F,Shots On Goal,4.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8482699,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.1,1,9,10,0.15,3,17,20,0.1667,30,0.0742,OVER,-0.4258
10742826,173423,Leo Carlsson,ANA,F,Shots On Goal,4.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8484153,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.1,1,9,10,0.05,1,19,20,0.1,30,0.0525,OVER,-0.4475
10742842,215671,Nick Schmaltz,UTA,F,Shots On Goal,4.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8477951,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.1,1,9,10,0.1,2,18,20,0.1333,30,0.0633,OVER,-0.4367
10741544,218280,Clayton Keller,UTA,F,Shots On Goal,3.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8479343,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.3,3,7,10,0.3,6,14,20,0.3,30,0.26,OVER,-0.24
10741549,215935,Cutter Gauthier,ANA,F,Shots On Goal,3.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8483445,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.8,4,1,5,0.6,6,4,10,0.6,12,8,20,0.5333,30,0.6733,OVER,0.1733
10741555,218263,Dylan Guenther,UTA,F,Shots On Goal,3.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8482699,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.3,3,7,10,0.35,7,13,20,0.4,30,0.2775,OVER,-0.2225
10742908,215510,Barrett Hayton,UTA,F,Shots On Goal,3.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8480849,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.1,1,9,10,0.15,3,17,20,0.1,30,0.0675,OVER,-0.4325
10742909,268295,Beckett Sennecke,ANA,F,Shots On Goal,3.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8484762,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.3,3,7,10,0.3,6,14,20,0.2667,30,0.2567,OVER,-0.2433
10742912,173423,Leo Carlsson,ANA,F,Shots On Goal,3.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8484153,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.4,4,6,10,0.25,5,15,20,0.2667,30,0.3642,OVER,-0.1358
10742913,218265,Mikhail Sergachev,UTA,D,Shots On Goal,3.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8479410,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.3,3,7,10,0.15,3,17,20,0.1333,30,0.3808,OVER,-0.1192
10742914,215671,Nick Schmaltz,UTA,F,Shots On Goal,3.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8477951,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.1,1,9,10,0.2,4,16,20,0.2667,30,0.0917,OVER,-0.4083
10742915,218368,Troy Terry,ANA,F,Shots On Goal,3.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8478873,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.1,1,9,10,0.2,4,16,20,0.2,30,0.165,OVER,-0.335
10743726,221656,Jacob Trouba,ANA,D,Shots On Goal,3.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8476885,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.2,2,8,10,0.15,3,17,20,0.1333,30,0.1058,OVER,-0.3942
10746532,218287,Alex Killorn,ANA,F,Shots On Goal,3.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8473986,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.2,2,8,10,0.2,4,16,20,0.1667,30,0.1967,OVER,-0.3033
10746538,267737,Chris Kreider,ANA,F,Shots On Goal,3.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8475184,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.3,3,7,10,0.2,4,16,20,0.1667,30,0.2317,OVER,-0.2683
10746547,268288,JJ Peterka,UTA,F,Shots On Goal,3.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8482175,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.1,1,9,10,0.05,1,19,20,0.0667,30,0.1292,OVER,-0.3708
10746566,307226,John Carlson,ANA,D,Shots On Goal,3.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8474590,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.2,2,8,10,0.25,5,15,20,0.2,30,0.2075,OVER,-0.2925
10746573,216053,Lawson Crouse,UTA,F,Shots On Goal,3.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8478474,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.1,1,9,10,0.1,2,18,20,0.1,30,0.14,OVER,-0.36
10746578,220958,Logan Cooley,UTA,F,Shots On Goal,3.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8483431,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.2,2,8,10,0.2,4,16,20,0.2,30,0.2,OVER,-0.3
10746586,305430,MacKenzie Weegar,UTA,D,Shots On Goal,3.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8477346,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.0,0,5,5,0.2,2,8,10,0.1,2,18,20,0.2333,30,0.1083,OVER,-0.3917
10741532,268295,Beckett Sennecke,ANA,F,Shots On Goal,2.5,standard,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8484762,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.6,6,4,10,0.5,10,10,20,0.4333,30,0.5683,OVER,0.0683
10741541,218280,Clayton Keller,UTA,F,Points,2.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,points,SKATER,ANA,1,8479343,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.1,1,9,10,0.15,3,17,20,0.1333,30,0.1508,OVER,-0.3492
10741585,173423,Leo Carlsson,ANA,F,Shots On Goal,2.5,demon,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8484153,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.8,4,1,5,0.6,6,4,10,0.6,12,8,20,0.5333,30,0.6733,OVER,0.1733
10742759,215510,Barrett Hayton,UTA,F,Shots On Goal,2.5,demon,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8480849,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.4,2,3,5,0.5,5,5,10,0.45,9,11,20,0.3333,30,0.4358,OVER,-0.0642
10742778,218280,Clayton Keller,UTA,F,Shots On Goal,2.5,goblin,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8479343,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.2,1,4,5,0.4,4,6,10,0.4,8,12,20,0.4333,30,0.3233,OVER,-0.1767
10742787,215935,Cutter Gauthier,ANA,F,Shots On Goal,2.5,goblin,False,UTA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,UTA,0,8483445,2.768,0.0,0.0,3.159,0.0,0.0,69,3,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.8,4,1,5,0.9,9,1,10,0.85,17,3,20,0.7667,30,0.8392,OVER,0.3392
10742796,218263,Dylan Guenther,UTA,F,Shots On Goal,2.5,goblin,False,ANA,ANA,UTA,2026-03-20T22:00:00.000-04:00,137715,2026-03-20T12:33:16Z,shots_on_goal,SKATER,ANA,1,8482699,3.471,0.0,0.0,3.309,0.0,0.0,68,29,WEAK,,,,,,,,,,,,,,,,,,,,,,NO_DATA,0.6,3,2,5,0.7,7,3,10,0.65,13,7,20,0.7,30,0.6525,OVER,0.1525
