projection_id,player_id,player_name,team,position,stat_type,line_score,pick_type,is_promo,description,away_team,home_team,game_start,game_id,fetched_at,stat_norm,player_role,opponent,is_home,nhl_player_id,opp_gaa,opp_saa,opp_pk_pct,opp_gf_per_game,opp_sf_per_game,opp_pp_pct,opp_gp,def_rank,def_tier,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,last5_over,last5_under,last5_push,last5_hit_rate,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,stat_status
10731150,219393,Joel Kiviranta,COL,F,Goals,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,goals,SKATER,CHI,0,8481641,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10731151,267618,Landon Slaggert,CHI,F,Goals,0.5,demon,False,COL,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,goals,SKATER,COL,1,8482172,2.567,0.0,0.0,3.731,0.0,0.0,67,1,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10731152,226249,Martin Necas,COL,F,Goals,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,goals,SKATER,CHI,0,8480039,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10731155,58241,Nazem Kadri,COL,F,Goals,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,goals,SKATER,CHI,0,8475172,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10731156,304860,Nicolas Roy,COL,F,Goals,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,goals,SKATER,CHI,0,8478462,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10731157,268938,Oliver Moore,CHI,F,Goals,0.5,demon,False,COL,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,goals,SKATER,COL,1,8484197,2.567,0.0,0.0,3.731,0.0,0.0,67,1,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10731158,219189,Parker Kelly,COL,F,Goals,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,goals,SKATER,CHI,0,8480448,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10731159,174394,Ross Colton,COL,F,Goals,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,goals,SKATER,CHI,0,8479525,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10731160,172023,Ryan Donato,CHI,F,Goals,0.5,demon,False,COL,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,goals,SKATER,COL,1,8477987,2.567,0.0,0.0,3.731,0.0,0.0,67,1,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10731161,267760,Ryan Greene,CHI,F,Goals,0.5,demon,False,COL,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,goals,SKATER,COL,1,8483450,2.567,0.0,0.0,3.731,0.0,0.0,67,1,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10731162,216151,Teuvo Teravainen,CHI,F,Goals,0.5,demon,False,COL,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,goals,SKATER,COL,1,8476882,2.567,0.0,0.0,3.731,0.0,0.0,67,1,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10731163,216400,Tyler Bertuzzi,CHI,F,Goals,0.5,demon,False,COL,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,goals,SKATER,COL,1,8477479,2.567,0.0,0.0,3.731,0.0,0.0,67,1,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10731164,62145,Valeri Nichushkin,COL,F,Goals,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,goals,SKATER,CHI,0,8477501,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10731516,286546,Nick Lardis,CHI,F,Goals,0.5,demon,False,COL,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,goals,SKATER,COL,1,8484185,2.567,0.0,0.0,3.731,0.0,0.0,67,1,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10731640,305082,Andrew Mangiapane,CHI,F,Goals,0.5,demon,False,COL,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,goals,SKATER,COL,1,8478233,2.567,0.0,0.0,3.731,0.0,0.0,67,1,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741146,269749,Artyom Levshunov,CHI,D,Goals,0.5,demon,False,COL,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,goals,SKATER,COL,1,8484783,2.567,0.0,0.0,3.731,0.0,0.0,67,1,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741149,283241,Ivan Ivan,COL,F,Goals,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,goals,SKATER,CHI,0,8483930,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741150,221796,Sam Malinski,COL,D,Goals,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,goals,SKATER,CHI,0,8484258,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741151,267615,Sam Rinzel,CHI,D,Goals,0.5,demon,False,COL,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,goals,SKATER,COL,1,8483506,2.567,0.0,0.0,3.731,0.0,0.0,67,1,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741362,269749,Artyom Levshunov,CHI,D,Assists,0.5,demon,False,COL,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,assists,SKATER,COL,1,8484783,2.567,0.0,0.0,3.731,0.0,0.0,67,1,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741363,269749,Artyom Levshunov,CHI,D,Points,0.5,demon,False,COL,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,points,SKATER,COL,1,8484783,2.567,0.0,0.0,3.731,0.0,0.0,67,1,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741364,269749,Artyom Levshunov,CHI,D,Power Play Points,0.5,demon,False,COL,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,power_play_points,SKATER,COL,1,8484783,2.567,0.0,0.0,3.731,0.0,0.0,67,1,ELITE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP
10741365,268525,Brent Burns,COL,D,Assists,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,assists,SKATER,CHI,0,8470613,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741366,268525,Brent Burns,COL,D,Plus/Minus,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,plus/minus,SKATER,CHI,0,8470613,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741367,268525,Brent Burns,COL,D,Points,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,points,SKATER,CHI,0,8470613,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741368,303277,Brett Kulak,COL,D,Plus/Minus,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,plus/minus,SKATER,CHI,0,8476967,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741369,231244,Brock Nelson,COL,F,Assists,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,assists,SKATER,CHI,0,8475754,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741370,231244,Brock Nelson,COL,F,Plus/Minus,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,plus/minus,SKATER,CHI,0,8475754,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741373,231244,Brock Nelson,COL,F,Points,0.5,goblin,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,points,SKATER,CHI,0,8475754,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741374,231244,Brock Nelson,COL,F,Power Play Points,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,power_play_points,SKATER,CHI,0,8475754,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP
10741375,218286,Cale Makar,COL,D,Assists,0.5,goblin,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,assists,SKATER,CHI,0,8480069,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741377,218286,Cale Makar,COL,D,Plus/Minus,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,plus/minus,SKATER,CHI,0,8480069,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741380,218286,Cale Makar,COL,D,Points,0.5,goblin,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,points,SKATER,CHI,0,8480069,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741381,218286,Cale Makar,COL,D,Power Play Points,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,power_play_points,SKATER,CHI,0,8480069,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP
10741382,218572,Connor Bedard,CHI,F,Assists,0.5,demon,False,COL,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,assists,SKATER,COL,1,8484144,2.567,0.0,0.0,3.731,0.0,0.0,67,1,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741384,218572,Connor Bedard,CHI,F,Points,0.5,goblin,False,COL,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,points,SKATER,COL,1,8484144,2.567,0.0,0.0,3.731,0.0,0.0,67,1,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741385,218572,Connor Bedard,CHI,F,Power Play Points,0.5,demon,False,COL,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,power_play_points,SKATER,COL,1,8484144,2.567,0.0,0.0,3.731,0.0,0.0,67,1,ELITE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP
10741386,58242,Devon Toews,COL,D,Assists,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,assists,SKATER,CHI,0,8478038,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741387,58242,Devon Toews,COL,D,Points,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,points,SKATER,CHI,0,8478038,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741389,230314,Frank Nazar,CHI,F,Assists,0.5,demon,False,COL,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,assists,SKATER,COL,1,8483493,2.567,0.0,0.0,3.731,0.0,0.0,67,1,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741391,230314,Frank Nazar,CHI,F,Power Play Points,0.5,demon,False,COL,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,power_play_points,SKATER,COL,1,8483493,2.567,0.0,0.0,3.731,0.0,0.0,67,1,ELITE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP
10741392,267991,Gavin Brindley,COL,F,Plus/Minus,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,plus/minus,SKATER,CHI,0,8484149,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741394,283241,Ivan Ivan,COL,F,Plus/Minus,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,plus/minus,SKATER,CHI,0,8483930,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741395,267632,Jack Drury,COL,F,Plus/Minus,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,plus/minus,SKATER,CHI,0,8480835,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741396,219393,Joel Kiviranta,COL,F,Plus/Minus,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,plus/minus,SKATER,CHI,0,8481641,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741397,226249,Martin Necas,COL,F,Assists,0.5,goblin,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,assists,SKATER,CHI,0,8480039,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741400,226249,Martin Necas,COL,F,Points,0.5,goblin,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,points,SKATER,CHI,0,8480039,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741401,226249,Martin Necas,COL,F,Power Play Points,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,power_play_points,SKATER,CHI,0,8480039,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP
10741402,218285,Nathan MacKinnon,COL,F,Assists,0.5,goblin,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,assists,SKATER,CHI,0,8477492,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741403,218285,Nathan MacKinnon,COL,F,Plus/Minus,0.5,standard,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,plus/minus,SKATER,CHI,0,8477492,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741407,218285,Nathan MacKinnon,COL,F,Power Play Points,0.5,goblin,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,power_play_points,SKATER,CHI,0,8477492,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP
10741409,58241,Nazem Kadri,COL,F,Assists,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,assists,SKATER,CHI,0,8475172,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741410,58241,Nazem Kadri,COL,F,Plus/Minus,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,plus/minus,SKATER,CHI,0,8475172,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741412,58241,Nazem Kadri,COL,F,Points,0.5,goblin,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,points,SKATER,CHI,0,8475172,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741413,58241,Nazem Kadri,COL,F,Power Play Points,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,power_play_points,SKATER,CHI,0,8475172,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP
10741414,304860,Nicolas Roy,COL,F,Assists,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,assists,SKATER,CHI,0,8478462,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741415,304860,Nicolas Roy,COL,F,Plus/Minus,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,plus/minus,SKATER,CHI,0,8478462,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741416,304860,Nicolas Roy,COL,F,Points,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,points,SKATER,CHI,0,8478462,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741417,219189,Parker Kelly,COL,F,Plus/Minus,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,plus/minus,SKATER,CHI,0,8480448,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741418,267760,Ryan Greene,CHI,F,Assists,0.5,demon,False,COL,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,assists,SKATER,COL,1,8483450,2.567,0.0,0.0,3.731,0.0,0.0,67,1,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741419,267760,Ryan Greene,CHI,F,Points,0.5,demon,False,COL,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,points,SKATER,COL,1,8483450,2.567,0.0,0.0,3.731,0.0,0.0,67,1,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741420,221796,Sam Malinski,COL,D,Plus/Minus,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,plus/minus,SKATER,CHI,0,8484258,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741421,216151,Teuvo Teravainen,CHI,F,Assists,0.5,demon,False,COL,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,assists,SKATER,COL,1,8476882,2.567,0.0,0.0,3.731,0.0,0.0,67,1,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741422,216151,Teuvo Teravainen,CHI,F,Points,0.5,demon,False,COL,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,points,SKATER,COL,1,8476882,2.567,0.0,0.0,3.731,0.0,0.0,67,1,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741424,216151,Teuvo Teravainen,CHI,F,Power Play Points,0.5,demon,False,COL,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,power_play_points,SKATER,COL,1,8476882,2.567,0.0,0.0,3.731,0.0,0.0,67,1,ELITE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP
10741425,216400,Tyler Bertuzzi,CHI,F,Assists,0.5,demon,False,COL,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,assists,SKATER,COL,1,8477479,2.567,0.0,0.0,3.731,0.0,0.0,67,1,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741426,216400,Tyler Bertuzzi,CHI,F,Points,0.5,demon,False,COL,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,points,SKATER,COL,1,8477479,2.567,0.0,0.0,3.731,0.0,0.0,67,1,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741428,216400,Tyler Bertuzzi,CHI,F,Power Play Points,0.5,demon,False,COL,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,power_play_points,SKATER,COL,1,8477479,2.567,0.0,0.0,3.731,0.0,0.0,67,1,ELITE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP
10741429,62145,Valeri Nichushkin,COL,F,Assists,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,assists,SKATER,CHI,0,8477501,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741430,62145,Valeri Nichushkin,COL,F,Plus/Minus,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,plus/minus,SKATER,CHI,0,8477501,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741432,62145,Valeri Nichushkin,COL,F,Points,0.5,standard,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,points,SKATER,CHI,0,8477501,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10741433,62145,Valeri Nichushkin,COL,F,Power Play Points,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,power_play_points,SKATER,CHI,0,8477501,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,UNSUPPORTED_PROP
10741434,267964,Zakhar Bardakov,COL,F,Plus/Minus,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,plus/minus,SKATER,CHI,0,8482947,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10742671,179254,Alex Vlasic,CHI,D,Assists,0.5,demon,False,COL,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,assists,SKATER,COL,1,8481568,2.567,0.0,0.0,3.731,0.0,0.0,67,1,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10742672,179254,Alex Vlasic,CHI,D,Points,0.5,demon,False,COL,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,points,SKATER,COL,1,8481568,2.567,0.0,0.0,3.731,0.0,0.0,67,1,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10742673,267614,Andre Burakovsky,CHI,F,Assists,0.5,demon,False,COL,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,assists,SKATER,COL,1,8477444,2.567,0.0,0.0,3.731,0.0,0.0,67,1,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10742674,267614,Andre Burakovsky,CHI,F,Points,0.5,demon,False,COL,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,points,SKATER,COL,1,8477444,2.567,0.0,0.0,3.731,0.0,0.0,67,1,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10742675,305082,Andrew Mangiapane,CHI,F,Assists,0.5,demon,False,COL,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,assists,SKATER,COL,1,8478233,2.567,0.0,0.0,3.731,0.0,0.0,67,1,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10742676,305082,Andrew Mangiapane,CHI,F,Points,0.5,demon,False,COL,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,points,SKATER,COL,1,8478233,2.567,0.0,0.0,3.731,0.0,0.0,67,1,ELITE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10742677,303277,Brett Kulak,COL,D,Assists,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,assists,SKATER,CHI,0,8476967,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10742678,303277,Brett Kulak,COL,D,Points,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,points,SKATER,CHI,0,8476967,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10742680,267991,Gavin Brindley,COL,F,Assists,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,assists,SKATER,CHI,0,8484149,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
10742681,267991,Gavin Brindley,COL,F,Points,0.5,demon,False,CHI,COL,CHI,2026-03-20T20:30:00.000-04:00,137713,2026-03-20T12:33:16Z,points,SKATER,CHI,0,8484149,3.206,0.0,0.0,2.647,0.0,0.0,68,23,AVERAGE,,,,,,,,,,,,,,,,,,,,,,NO_DATA
