season,week,game_id,player,player_norm,gsis_id,pfr_player_id,team,opponent,position,offense_snaps,snap_pct,route_pct,route_pct_source,targets,receptions,receiving_yards,target_share,air_yards_share,wopr,player_display_name,player_name
2026,1,2026_01_CHI_CAR,Jonathon Brooks,jonathon brooks,00-0039344,BrooJo02,CAR,CHI,RB,13,19.0,19.0,snap_proxy,2.0,1.0,48.0,0.0588235294117647,0.0819672131147541,0.145612343297975,Jonathon Brooks,J.Brooks
2026,1,2026_01_CHI_CAR,Brycen Tremayne,brycen tremayne,00-0038840,TremBr00,CAR,CHI,WR,12,18.0,18.0,snap_proxy,0.0,0.0,0.0,0.0,0.0,0.0,Brycen Tremayne,B.Tremayne
2026,1,2026_01_CHI_CAR,AJ Dillon,aj dillon,00-0036265,DillAJ00,CAR,CHI,RB,7,10.0,10.0,snap_proxy,0.0,0.0,0.0,0.0,0.0,0.0,AJ Dillon,A.Dillon
2026,1,2026_01_CHI_CAR,Feleipe Franks,feleipe franks,00-0036825,FranFe00,CAR,CHI,TE,5,7.000000000000001,7.000000000000001,snap_proxy,0.0,0.0,0.0,0.0,0.0,0.0,Feleipe Franks,F.Franks
2026,1,2026_01_CHI_CAR,Colston Loveland,colston loveland,00-0040126,LoveCo00,CHI,CAR,TE,65,87.0,87.0,snap_proxy,2.0,0.0,0.0,0.0769230769230769,0.0940438871473354,0.18121533638775,Colston Loveland,C.Loveland
2026,1,2026_01_CHI_CAR,Luther Burden,luther burden,00-0040735,BurdLu00,CHI,CAR,WR,55,73.0,73.0,snap_proxy,5.0,5.0,63.0,0.192307692307692,0.112852664576803,0.3674584036653,Luther Burden III,L.Burden
2026,1,2026_01_CHI_CAR,Kalif Raymond,kalif raymond,00-0032464,RaymKa00,CHI,CAR,WR,45,60.0,60.0,snap_proxy,9.0,8.0,84.0,0.346153846153846,0.203761755485893,0.661863998070895,Kalif Raymond,K.Raymond
2026,1,2026_01_CHI_CAR,Cole Kmet,cole kmet,00-0036290,KmetCo00,CHI,CAR,TE,43,56.99999999999999,56.99999999999999,snap_proxy,3.0,2.0,35.0,0.115384615384615,0.147335423197492,0.276211719315168,Cole Kmet,C.Kmet
2026,1,2026_01_CHI_CAR,D'Andre Swift,dandre swift,00-0036275,SwifDA00,CHI,CAR,RB,43,56.99999999999999,56.99999999999999,snap_proxy,1.0,1.0,10.0,0.0384615384615385,0.0125391849529781,0.0664697371593923,D'Andre Swift,D.Swift
2026,1,2026_01_CHI_CAR,Rome Odunze,rome odunze,00-0039919,OdunRo00,CHI,CAR,WR,36,48.0,48.0,snap_proxy,3.0,2.0,52.0,0.115384615384615,0.282131661442006,0.370569086086327,Rome Odunze,R.Odunze
