projection_id,player_name,team,prop_type,line_score,start_time,sport,league,pick_type,standard_line,goblin_line,demon_line,pp_projection_id,player_id,pp_game_id,player,line,pos,opp_team,pp_home_team,pp_away_team,image_url,tournament,pp_updated_at,fetched_at,prop_norm,is_doubles,pp_description,unsupported_prop,espn_athlete_id,tour,standard_line_source,deviation_level,opp_def_tier,DEF_TIER,OVERALL_DEF_RANK,stat_status,aces_per_match,double_faults_per_match,first_serve_pct,games_won_per_match,sets_won_per_match,win_rate_L10,best_surface,stat_g1,stat_g2,stat_g3,stat_g4,stat_g5,stat_g6,stat_g7,stat_g8,stat_g9,stat_g10,stat_last5_avg,stat_last10_avg,stat_season_avg,actual_series,surface,surface_encoded,aces_per_match_mean,df_per_match_mean,first_serve_won_pct,win_rate_on_surface,n_matches_on_surface,surface_specialist,surface_struggle,h2h_win_rate_on_surface,n_h2h_matches,hit_rate_status,line_games_played_5,line_hits_over_5,line_hits_under_5,line_hits_push_5,line_hit_rate_over_5,line_hit_rate_under_5,line_hit_rate_over_ou_5,line_hit_rate_under_ou_5,l5_over,l5_under,last5_over,last5_under,last5_push,line_games_played_10,line_hits_over_10,line_hits_under_10,line_hits_push_10,line_hit_rate_over_10,line_hit_rate_under_10,line_hit_rate_over_ou_10,line_hit_rate_under_ou_10,round,is_grand_slam,player_atp_rank,opponent_rank,ranking_diff,position_group,minutes_tier,shot_role,usage_role,game_script_mult,game_script_note,avg_minutes,composite_hit_rate,composite_score,projection,edge,ml_prob,edge_score,rank_score,line_hit_rate,ml_edge,final_score,consistency_grade,consistency_multiplier,blended_score,bet_direction,tier_source,tier_basis,tier,void_reason,espn_player_id,abs_edge,model_dir,final_bet_direction,final_dir_reason,direction,prob_source,distribution_n,distribution_std
14622069,Mirra Andreeva,MIRRA ANDREEVA,Aces,3.5,2026-09-09T11:30:00.000-04:00,Tennis,WTA / HARD,Demon,1.5,,,14622069,203182,185779,Mirra Andreeva,3.5,Player,COCO GAUFF,,,https://static.prizepicks.com/images/manual/Mirra Head.png,,2026-09-08T09:48:12.325-04:00,2026-09-08T13:10:29-04:00,aces,0,,0,9820,WTA,sibling_or_pp,2,Elite,Elite,4,STALE_HISTORY,,,0.6207178578839927,,,,,,,,,,,,,,,,,,,hard,0,3.203125,3.875,0.6843839180264356,0.7272727272727273,66.0,1.0,0.0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,5,4.0,1.0,WTA,2,SERVE_HEAVY,ELITE,1,,,0.5,1.0,3.5,0.0,0.08,-0.42,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.374,OVER,distance,distance,B,,9820,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14622160,Coco Gauff,COCO GAUFF,Aces,3.5,2026-09-09T11:30:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14622160,201229,185779,Coco Gauff,3.5,Player,MIRRA ANDREEVA,,,https://www.flashscore.com/res/image/data/UDnGEpDr-fa4Gaz3a.png,,2026-09-08T09:48:12.325-04:00,2026-09-08T13:10:29-04:00,aces,0,,0,3626,WTA,,1,Elite,Elite,5,STALE_HISTORY,,,0.6279834861859119,,,,,,,,,,,,,,,,,,,hard,0,3.26027397260274,7.205479452054795,0.6993628090812983,0.759493670886076,79.0,1.0,0.0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,4,5.0,-1.0,WTA,2,SERVE_HEAVY,ELITE,1,,,0.5,1.0,3.5,0.0,0.08,-0.42,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,3626,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14583854,Emma Navarro,EMMA NAVARRO,Break Points Won,2.5,2026-09-08T19:00:00.000-04:00,Tennis,WTA / HARD,Standard,2.5,,,14583854,201443,185590,Emma Navarro,2.5,Player,JESSICA PEGULA,,,https://static.prizepicks.com/images/manual/Emma Head.png,,2026-09-08T07:41:39.843-04:00,2026-09-08T13:10:29-04:00,break_points_won,0,,0,3785,WTA,pp_or_step1,0,Elite,Elite,3,STALE_HISTORY,,,0.6283290880630938,,,,,,,,,,,,,,,,,,,hard,0,1.888888888888889,3.533333333333333,0.6366395772251866,0.4791666666666667,48.0,0.0,0.0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,27,3.0,24.0,WTA,2,NEUTRAL,ELITE,1,,,0.5,1.0,2.5,0.0,0.2551,-0.2449,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.4265,OVER,ml_prob,ml_prob,C,,3785,0.0,OVER,OVER,STANDARD_TIEBREAK_HR5_OVER,OVER,ml_prob_unified,0,
14603222,Frances Tiafoe,FRANCES TIAFOE,Double Faults,5.5,2026-09-08T13:45:00.000-04:00,Tennis,ATP / HARD,Demon,,,,14603222,201267,185558,Frances Tiafoe,5.5,Player,ALEX MICHELSEN,,,https://static.prizepicks.com/images/manual/tiafoe.png,,2026-09-08T13:10:19.092-04:00,2026-09-08T13:10:29-04:00,double_faults,0,,0,2708,ATP,,2,Avg,Avg,46,STALE_HISTORY,,,0.5948380261102764,,,,,,,,,,,,,,,,,,,hard,0,8.310344827586206,2.155172413793104,0.7471931813542996,0.55,60.0,0.0,0.0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,12,46.0,-34.0,ATP,2,NEUTRAL,ELITE,1,,,0.5,1.0,5.5,0.0,0.08,-0.42,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,2708,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14583123,Emma Navarro,EMMA NAVARRO,1st Set Total Games Won,5.5,2026-09-08T19:00:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14583123,201443,185590,Emma Navarro,5.5,Player,JESSICA PEGULA,,,https://static.prizepicks.com/images/manual/Emma Head.png,,2026-09-08T07:33:50.424-04:00,2026-09-08T13:10:29-04:00,total_sets,0,,0,3785,WTA,,1,Elite,Elite,3,STALE_HISTORY,,,0.6283290880630938,,,,,,,,,,,,,,,,,,,hard,0,1.888888888888889,3.533333333333333,0.6366395772251866,0.4791666666666667,48.0,0.0,0.0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,27,3.0,24.0,WTA,2,NEUTRAL,ELITE,1,,,0.5,1.0,5.5,0.0,0.58,0.08,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.524,OVER,ml_prob_fallback,ml_prob_fallback,B,,3785,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14583862,Emma Navarro,EMMA NAVARRO,Double Faults,5.5,2026-09-08T19:00:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14583862,201443,185590,Emma Navarro,5.5,Player,JESSICA PEGULA,,,https://static.prizepicks.com/images/manual/Emma Head.png,,2026-09-08T07:41:39.843-04:00,2026-09-08T13:10:29-04:00,double_faults,0,,0,3785,WTA,,2,Elite,Elite,3,STALE_HISTORY,,,0.6283290880630938,,,,,,,,,,,,,,,,,,,hard,0,1.888888888888889,3.533333333333333,0.6366395772251866,0.4791666666666667,48.0,0.0,0.0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,27,3.0,24.0,WTA,2,NEUTRAL,ELITE,1,,,0.5,1.0,5.5,0.0,0.08,-0.42,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,3785,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14583869,Jessica Pegula,JESSICA PEGULA,Aces,5.5,2026-09-08T19:00:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14583869,201369,185590,Jessica Pegula,5.5,Player,EMMA NAVARRO,,,https://www.flashscore.com/res/image/data/GS3hkKzB-A19CsvyR.png,,2026-09-08T07:41:39.843-04:00,2026-09-08T13:10:29-04:00,aces,0,,0,2113,WTA,,1,Avg,Avg,27,STALE_HISTORY,,,0.6293953459627286,,,,,,,,,,,,,,,,,,,hard,0,3.320987654320988,1.987654320987654,0.6920522626365668,0.7142857142857143,84.0,1.0,0.0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,3,27.0,-24.0,WTA,2,SERVE_HEAVY,ELITE,1,,,0.5,1.0,5.5,0.0,0.08,-0.42,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,2113,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14585603,Ben Shelton,BEN SHELTON,Double Faults,5.5,2026-09-08T20:10:00.000-04:00,Tennis,ATP / HARD,Demon,4.0,,,14585603,201258,185581,Ben Shelton,5.5,Player,CARLOS ALCARAZ,,,https://static.prizepicks.com/images/manual/Ben Shelton.png,,2026-09-08T07:41:39.843-04:00,2026-09-08T13:10:29-04:00,double_faults,0,,0,9250,ATP,sibling_or_pp,1,Elite,Elite,3,STALE_HISTORY,,,0.6753995623116001,,,,,,,,,,,,,,,,,,,hard,0,10.06849315068493,2.547945205479452,0.7700546496212411,0.6575342465753424,73.0,1.0,0.0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,9,3.0,6.0,ATP,2,NEUTRAL,ELITE,1,,,0.5,1.0,5.5,0.0,0.08,-0.42,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.374,OVER,distance,distance,B,,9250,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14585609,Carlos Alcaraz,CARLOS ALCARAZ,Double Faults,5.5,2026-09-08T20:10:00.000-04:00,Tennis,ATP / HARD,Demon,3.5,,,14585609,201284,185581,Carlos Alcaraz,5.5,Player,BEN SHELTON,,,https://static.prizepicks.com/images/manual/Carlos Alcaraz3.png,,2026-09-08T07:41:39.843-04:00,2026-09-08T13:10:29-04:00,double_faults,0,,0,3782,ATP,sibling_or_pp,2,Elite,Elite,9,STALE_HISTORY,,,0.652953811679599,,,,,,,,,,,,,,,,,,,hard,0,5.626506024096385,2.060240963855421,0.7694979195459459,0.8433734939759037,83.0,1.0,0.0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,3,9.0,-6.0,ATP,2,NEUTRAL,ELITE,1,,,0.5,1.0,5.5,0.0,0.08,-0.42,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.374,OVER,distance,distance,B,,3782,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14585728,Carlos Alcaraz,CARLOS ALCARAZ,Aces,5.5,2026-09-08T20:10:00.000-04:00,Tennis,ATP / HARD,Demon,,,,14585728,201284,185581,Carlos Alcaraz,5.5,Player,BEN SHELTON,,,https://static.prizepicks.com/images/manual/Carlos Alcaraz3.png,,2026-09-08T07:41:39.843-04:00,2026-09-08T13:10:29-04:00,aces,0,,0,3782,ATP,,2,Elite,Elite,9,STALE_HISTORY,,,0.652953811679599,,,,,,,,,,,,,,,,,,,hard,0,5.626506024096385,2.060240963855421,0.7694979195459459,0.8433734939759037,83.0,1.0,0.0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,3,9.0,-6.0,ATP,2,SERVE_HEAVY,ELITE,1,,,0.5,1.0,5.5,0.0,0.08,-0.42,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,3782,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14629279,Leyre Romero Gormaz,LEYRE ROMERO GORMAZ,Double Faults,5.5,2026-09-09T06:10:00.000-04:00,Tennis,WTA / CLAY,Demon,,,,14629279,201929,185848,Leyre Romero Gormaz,5.5,Player,ALEVTINA IBRAGIMOVA,,,https://static.prizepicks.com/images/manual/lorireyes12.png,,2026-09-08T09:48:12.325-04:00,2026-09-08T13:10:29-04:00,double_faults,0,,0,10676,WTA,,1,Weak,Weak,250,STALE_HISTORY,,,,,,,,,,,,,,,,,,,,,,clay,0,,,,,,,,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,145,250.0,-105.0,WTA,2,NEUTRAL,FIELD,1,,,0.5,0.95,5.5,0.0,0.08,-0.42,3.734391401869159,0.5,0.03000000000000003,3.547671831775701,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,10676,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14626142,Elizara Yaneva,ELIZARA YANEVA,Double Faults,5.5,2026-09-09T05:00:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14626142,314549,185672,Elizara Yaneva,5.5,Player,ZHIBEK KULAMBAYEVA,,,https://static.prizepicks.com/images/manual/Yaneva.png,,2026-09-08T09:48:12.325-04:00,2026-09-08T13:10:29-04:00,double_faults,0,,0,9442,WTA,,1,Weak,Weak,250,STALE_HISTORY,,,,,,,,,,,,,,,,,,,,,,hard,0,,,,,,,,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,250,250.0,0.0,WTA,2,NEUTRAL,FIELD,1,,,0.5,1.0,5.5,0.0,0.08,-0.42,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,9442,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14626150,Zhibek Kulambayeva,ZHIBEK KULAMBAYEVA,Double Faults,5.5,2026-09-09T05:00:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14626150,246857,185672,Zhibek Kulambayeva,5.5,Player,ELIZARA YANEVA,,,https://static.flashscore.com/res/image/data/Kzo9TLwS-StIfzY0L.png,,2026-09-08T09:48:12.325-04:00,2026-09-08T13:10:29-04:00,double_faults,0,,0,4926,WTA,,2,Weak,Weak,250,STALE_HISTORY,,,,,,,,,,,,,,,,,,,,,,hard,0,,,,,,,,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,250,250.0,0.0,WTA,2,NEUTRAL,FIELD,1,,,0.5,1.0,5.5,0.0,0.08,-0.42,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,4926,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14599799,Aurora Zantedeschi,AURORA ZANTEDESCHI,Double Faults,5.5,2026-09-09T04:30:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14599799,247239,185652,Aurora Zantedeschi,5.5,Player,LINA GJORCHESKA,,,https://static.flashscore.com/res/image/data/0QC5dYDa-z9AWrQfb.png,,2026-09-08T09:48:12.325-04:00,2026-09-08T13:10:29-04:00,double_faults,0,,0,5160,WTA,,2,Weak,Weak,250,STALE_HISTORY,,,,,,,,,,,,,,,,,,,,,,hard,0,,,,,,,,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,250,250.0,0.0,WTA,2,NEUTRAL,FIELD,1,,,0.5,1.0,5.5,0.0,0.08,-0.42,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,5160,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14599807,Lina Gjorcheska,LINA GJORCHESKA,Aces,5.5,2026-09-09T04:30:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14599807,247080,185652,Lina Gjorcheska,5.5,Player,AURORA ZANTEDESCHI,,,https://static.flashscore.com/res/image/data/4dOS4REG-tvVEzhU4.png,,2026-09-08T09:48:12.325-04:00,2026-09-08T13:10:29-04:00,aces,0,,0,3031,WTA,,2,Weak,Weak,250,STALE_HISTORY,,,,,,,,,,,,,,,,,,,,,,hard,0,,,,,,,,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,250,250.0,0.0,WTA,2,SERVE_HEAVY,FIELD,1,,,0.5,1.0,5.5,0.0,0.08,-0.42,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,3031,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14606734,Lina Gjorcheska,LINA GJORCHESKA,Break Points Won,5.5,2026-09-09T04:30:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14606734,247080,185652,Lina Gjorcheska,5.5,Player,AURORA ZANTEDESCHI,,,https://static.flashscore.com/res/image/data/4dOS4REG-tvVEzhU4.png,,2026-09-08T09:48:12.325-04:00,2026-09-08T13:10:29-04:00,break_points_won,0,,0,3031,WTA,,1,Weak,Weak,250,STALE_HISTORY,,,,,,,,,,,,,,,,,,,,,,hard,0,,,,,,,,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,250,250.0,0.0,WTA,2,NEUTRAL,FIELD,1,,,0.5,1.0,5.5,0.0,0.166,-0.334,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.3998,OVER,ml_prob_fallback,ml_prob_fallback,B,,3031,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14629286,Andrea Lazaro Garcia,ANDREA LAZARO GARCIA,Double Faults,5.5,2026-09-09T08:00:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14629286,238506,185854,Andrea Lazaro Garcia,5.5,Player,UNKNOWN_OPP,,,https://static.flashscore.com/res/image/data/OtX0s6jl-CxOiWxwJ.png,,2026-09-08T09:48:12.325-04:00,2026-09-08T13:10:29-04:00,double_faults,0,,0,4291,WTA,,1,N/A,N/A,N/A,STALE_HISTORY,,,,,,,,,,,,,,,,,,,,,,hard,0,,,,,,,,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,142,,,WTA,2,NEUTRAL,FIELD,1,,,0.5,1.0,5.5,0.0,0.08,-0.42,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,4291,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14633433,Dalma Galfi,DALMA GALFI,Aces,5.5,2026-09-09T09:10:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14633433,207690,185866,Dalma Galfi,5.5,Player,NURIA BRANCACCIO,,,https://static.prizepicks.com/images/manual/dalma.png,,2026-09-08T12:05:14.841-04:00,2026-09-08T13:10:29-04:00,aces,0,,0,2764,WTA,,2,Weak,Weak,250,STALE_HISTORY,,,0.6333173808396075,,,,,,,,,,,,,,,,,,,hard,0,4.428571428571429,3.214285714285714,0.6604909917738323,0.1428571428571428,14.0,0.0,1.0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,250,250.0,0.0,WTA,2,SERVE_HEAVY,FIELD,1,,,0.5,1.0,5.5,0.0,0.08,-0.42,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,2764,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14633435,Dalma Galfi,DALMA GALFI,Double Faults,5.5,2026-09-09T09:10:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14633435,207690,185866,Dalma Galfi,5.5,Player,NURIA BRANCACCIO,,,https://static.prizepicks.com/images/manual/dalma.png,,2026-09-08T12:05:14.961-04:00,2026-09-08T13:10:29-04:00,double_faults,0,,0,2764,WTA,,2,Weak,Weak,250,STALE_HISTORY,,,0.6333173808396075,,,,,,,,,,,,,,,,,,,hard,0,4.428571428571429,3.214285714285714,0.6604909917738323,0.1428571428571428,14.0,0.0,1.0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,250,250.0,0.0,WTA,2,NEUTRAL,FIELD,1,,,0.5,1.0,5.5,0.0,0.08,-0.42,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,2764,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14633447,Nuria Brancaccio,NURIA BRANCACCIO,Double Faults,5.5,2026-09-09T09:10:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14633447,202405,185866,Nuria Brancaccio,5.5,Player,DALMA GALFI,,,https://www.flashscore.com/res/image/data/dKrfR6Ea-GpRwzSga.png,,2026-09-08T12:05:15.616-04:00,2026-09-08T13:10:29-04:00,double_faults,0,,0,5168,WTA,,3,Weak,Weak,250,STALE_HISTORY,,,,,,,,,,,,,,,,,,,,,,hard,0,,,,,,,,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,250,250.0,0.0,WTA,2,NEUTRAL,FIELD,1,,,0.5,1.0,5.5,0.0,0.08,-0.42,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,5168,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14633675,Anastasia Tikhonova,ANASTASIA TIKHONOVA,Aces,5.5,2026-09-09T11:00:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14633675,217450,185782,Anastasia Tikhonova,5.5,Player,NAO HIBINO,,,https://static.flashscore.com/res/image/data/2Nx23jwS-xnYae4aa.png,,2026-09-08T12:11:15.238-04:00,2026-09-08T13:10:29-04:00,aces,0,,0,5626,WTA,,1,Weak,Weak,250,STALE_HISTORY,,,,,,,,,,,,,,,,,,,,,,hard,0,,,,,,,,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,250,250.0,0.0,WTA,2,SERVE_HEAVY,FIELD,1,,,0.5,1.0,5.5,0.0,0.08,-0.42,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,5626,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14633686,Nao Hibino,NAO HIBINO,Double Faults,5.5,2026-09-09T11:00:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14633686,204436,185782,Nao Hibino,5.5,Player,ANASTASIA TIKHONOVA,,,https://www.flashscore.com/res/image/data/KxS8M9dM-G0BIjPpT.png,,2026-09-08T12:11:16.087-04:00,2026-09-08T13:10:29-04:00,double_faults,0,,0,2043,WTA,,2,Weak,Weak,250,STALE_HISTORY,,,0.6573377914017103,,,,,,,,,,,,,,,,,,,hard,0,1.875,3.25,0.5410282497501924,0.2222222222222222,9.0,0.0,0.0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,250,250.0,0.0,WTA,2,NEUTRAL,FIELD,1,,,0.5,1.0,5.5,0.0,0.08,-0.42,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,2043,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14621912,Mirra Andreeva,MIRRA ANDREEVA,Double Faults,5.5,2026-09-09T11:30:00.000-04:00,Tennis,WTA / HARD,Demon,,,,14621912,203182,185779,Mirra Andreeva,5.5,Player,COCO GAUFF,,,https://static.prizepicks.com/images/manual/Mirra Head.png,,2026-09-08T09:48:12.325-04:00,2026-09-08T13:10:29-04:00,double_faults,0,,0,9820,WTA,,1,Elite,Elite,4,STALE_HISTORY,,,0.6207178578839927,,,,,,,,,,,,,,,,,,,hard,0,3.203125,3.875,0.6843839180264356,0.7272727272727273,66.0,1.0,0.0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,5,4.0,1.0,WTA,2,NEUTRAL,ELITE,1,,,0.5,1.0,5.5,0.0,0.08,-0.42,4.018975700934579,0.5,0.03000000000000003,3.81802691588785,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,9820,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14624571,Alexander Zverev,ALEXANDER ZVEREV,Double Faults,5.5,2026-09-09T11:30:00.000-04:00,Tennis,ATP / HARD,Demon,,,,14624571,201395,185810,Alexander Zverev,5.5,Player,BOTIC VAN DE ZANDSCHULP,,,https://static.prizepicks.com/images/manual/Alexander Zverev.png,,2026-09-08T09:48:12.325-04:00,2026-09-08T13:10:29-04:00,double_faults,0,,0,2375,ATP,,2,Below Avg,Below Avg,70,STALE_HISTORY,,,0.7261248892215003,,,,,,,,,,,,,,,,,,,hard,0,8.821428571428571,1.571428571428571,0.7661283351954835,0.7209302325581395,86.0,1.0,0.0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,2,70.0,-68.0,ATP,2,NEUTRAL,ELITE,1,,,0.5,0.95,5.5,0.0,0.08,-0.42,3.734391401869159,0.5,0.03000000000000003,3.547671831775701,?,0.95,0.374,OVER,ml_prob_fallback,ml_prob_fallback,B,,2375,0.0,OVER,OVER,FORCED_OVER_ONLY_GOB_DEM,OVER,ml_prob_unified,0,
14625103,Botic Van de Zandschulp,BOTIC VAN DE ZANDSCHULP,Aces,8.5,2026-09-09T11:30:00.000-04:00,Tennis,ATP / HARD,Standard,8.5,,,14625103,235668,185810,Botic Van de Zandschulp,8.5,Player,ALEXANDER ZVEREV,,,https://static.prizepicks.com/images/manual/Botic_Van_de_Zandschulp.png,,2026-09-08T09:48:12.325-04:00,2026-09-08T13:10:29-04:00,aces,0,,0,3310,ATP,pp_or_step1,0,Elite,Elite,2,STALE_HISTORY,,,0.6199747127792538,,,,,,,,,,,,,,,,,,,hard,0,6.48936170212766,4.574468085106383,0.7424482963417903,0.4375,48.0,0.0,0.0,,,MISSING_STAT_VALUES,,,,,,,,,,,,,,,,,,,,,,,0,70,2.0,68.0,ATP,2,SERVE_HEAVY,FIELD,1,,,0.5,1.05,8.5,0.0,0.08,-0.42,4.311480560747664,0.5,0.03000000000000003,4.095906532710281,?,0.95,0.374,OVER,ml_prob,ml_prob,C,,3310,0.0,OVER,OVER,STANDARD_TIEBREAK_HR5_OVER,OVER,ml_prob_unified,0,
