proj_id,player_id,player,team,pp_team,pp_opp_team,pp_game_id,pos,stat_type,line,odds_type,start_time,league_id,duration
10619481,307710,Dante Harris,TNST,TNST,ISU,144563,G,Pts+Rebs+Asts,18.5,standard,2026-03-20T14:50:00.000-04:00,20,Full
10621288,221781,Joshua Jefferson,ISU,ISU,TNST,144563,F,Points,18.5,standard,2026-03-20T14:50:00.000-04:00,20,Full
10621298,95070,Tamin Lipsey,ISU,ISU,TNST,144563,G,Pts+Rebs,17.5,standard,2026-03-20T14:50:00.000-04:00,20,Full
10619475,230584,Aaron Nkrumah,TNST,TNST,ISU,144563,G,Points,15.5,standard,2026-03-20T14:50:00.000-04:00,20,Full
10619480,307710,Dante Harris,TNST,TNST,ISU,144563,G,Pts+Asts,14.5,standard,2026-03-20T14:50:00.000-04:00,20,Full
10621287,282245,Blake Buchanan,ISU,ISU,TNST,144563,F,Pts+Rebs,14.5,standard,2026-03-20T14:50:00.000-04:00,20,Full
10621297,95070,Tamin Lipsey,ISU,ISU,TNST,144563,G,Points,13.5,standard,2026-03-20T14:50:00.000-04:00,20,Full
10619478,230584,Aaron Nkrumah,TNST,TNST,ISU,144563,G,Rebs+Asts,8.5,standard,2026-03-20T14:50:00.000-04:00,20,Full
10619482,307710,Dante Harris,TNST,TNST,ISU,144563,G,Rebs+Asts,8.5,standard,2026-03-20T14:50:00.000-04:00,20,Full
10621286,282245,Blake Buchanan,ISU,ISU,TNST,144563,F,Points,8.5,standard,2026-03-20T14:50:00.000-04:00,20,Full
10619477,230584,Aaron Nkrumah,TNST,TNST,ISU,144563,G,Rebounds,5.5,standard,2026-03-20T14:50:00.000-04:00,20,Full
10621296,95070,Tamin Lipsey,ISU,ISU,TNST,144563,G,Assists,4.5,standard,2026-03-20T14:50:00.000-04:00,20,Full
10619479,230584,Aaron Nkrumah,TNST,TNST,ISU,144563,G,Turnovers,3.5,standard,2026-03-20T14:50:00.000-04:00,20,Full
10619483,307710,Dante Harris,TNST,TNST,ISU,144563,G,Turnovers,3.5,standard,2026-03-20T14:50:00.000-04:00,20,Full
10621293,179218,Milan Momcilovic,ISU,ISU,TNST,144563,F,3-PT Made,3.5,standard,2026-03-20T14:50:00.000-04:00,20,Full
10621299,95070,Tamin Lipsey,ISU,ISU,TNST,144563,G,Rebounds,3.5,standard,2026-03-20T14:50:00.000-04:00,20,Full
10619484,230586,Travis Harper,TNST,TNST,ISU,144563,G,3-PT Made,2.5,standard,2026-03-20T14:50:00.000-04:00,20,Full
10621291,221781,Joshua Jefferson,ISU,ISU,TNST,144563,F,Turnovers,2.5,standard,2026-03-20T14:50:00.000-04:00,20,Full
10621292,282970,Killyan Toure,ISU,ISU,TNST,144563,G,Rebounds,2.5,standard,2026-03-20T14:50:00.000-04:00,20,Full
10621285,282245,Blake Buchanan,ISU,ISU,TNST,144563,F,Blocked Shots,0.5,standard,2026-03-20T14:50:00.000-04:00,20,Full
10621488,218738,Labaron Philon,ALA,ALA,HOF,144564,G,Pts+Rebs+Asts,30.5,standard,2026-03-20T15:15:00.000-04:00,20,Full
10621495,291242,Preston Edmead,HOF,HOF,ALA,144564,G,Pts+Rebs+Asts,25.5,standard,2026-03-20T15:15:00.000-04:00,20,Full
10621478,291240,Cruz Davis,HOF,HOF,ALA,144564,G,Pts+Asts,22.5,standard,2026-03-20T15:15:00.000-04:00,20,Full
10621487,218738,Labaron Philon,ALA,ALA,HOF,144564,G,Points,22.5,standard,2026-03-20T15:15:00.000-04:00,20,Full
10621494,291242,Preston Edmead,HOF,HOF,ALA,144564,G,Pts+Asts,21.5,standard,2026-03-20T15:15:00.000-04:00,20,Full
10621470,222301,Aden Holloway,ALA,ALA,HOF,144564,G,Pts+Asts,19.5,standard,2026-03-20T15:15:00.000-04:00,20,Full
10621474,277969,Aiden Sherrell,ALA,ALA,HOF,144564,F,Pts+Rebs+Asts,18.5,standard,2026-03-20T15:15:00.000-04:00,20,Full
10621477,291240,Cruz Davis,HOF,HOF,ALA,144564,G,Points,18.5,standard,2026-03-20T15:15:00.000-04:00,20,Full
10621473,277969,Aiden Sherrell,ALA,ALA,HOF,144564,F,Pts+Rebs,17.5,standard,2026-03-20T15:15:00.000-04:00,20,Full
10621475,286389,Amari Allen,ALA,ALA,HOF,144564,F,Pts+Rebs,17.5,standard,2026-03-20T15:15:00.000-04:00,20,Full
10621492,186449,Latrell Wrightsell,ALA,ALA,HOF,144564,G,Pts+Rebs,16.5,standard,2026-03-20T15:15:00.000-04:00,20,Full
10621469,222301,Aden Holloway,ALA,ALA,HOF,144564,G,Points,15.5,standard,2026-03-20T15:15:00.000-04:00,20,Full
10621483,291241,German Plotnikov,HOF,HOF,ALA,144564,G,Pts+Rebs,14.5,standard,2026-03-20T15:15:00.000-04:00,20,Full
10621472,277969,Aiden Sherrell,ALA,ALA,HOF,144564,F,Pts+Asts,12.5,standard,2026-03-20T15:15:00.000-04:00,20,Full
10621491,186449,Latrell Wrightsell,ALA,ALA,HOF,144564,G,Points,12.5,standard,2026-03-20T15:15:00.000-04:00,20,Full
10621482,291241,German Plotnikov,HOF,HOF,ALA,144564,G,Pts+Asts,10.5,standard,2026-03-20T15:15:00.000-04:00,20,Full
10621481,291241,German Plotnikov,HOF,HOF,ALA,144564,G,Points,9.5,standard,2026-03-20T15:15:00.000-04:00,20,Full
10621496,306161,Silas Sunday,HOF,HOF,ALA,144564,F,Rebs+Asts,9.5,standard,2026-03-20T15:15:00.000-04:00,20,Full
10621476,286389,Amari Allen,ALA,ALA,HOF,144564,F,Rebounds,6.5,standard,2026-03-20T15:15:00.000-04:00,20,Full
10621484,291241,German Plotnikov,HOF,HOF,ALA,144564,G,Rebounds,4.5,standard,2026-03-20T15:15:00.000-04:00,20,Full
10621486,218738,Labaron Philon,ALA,ALA,HOF,144564,G,Assists,4.5,standard,2026-03-20T15:15:00.000-04:00,20,Full
10621468,222301,Aden Holloway,ALA,ALA,HOF,144564,G,Assists,3.5,standard,2026-03-20T15:15:00.000-04:00,20,Full
10621489,218738,Labaron Philon,ALA,ALA,HOF,144564,G,Rebounds,3.5,standard,2026-03-20T15:15:00.000-04:00,20,Full
10621479,291240,Cruz Davis,HOF,HOF,ALA,144564,G,Turnovers,2.5,standard,2026-03-20T15:15:00.000-04:00,20,Full
10621493,291242,Preston Edmead,HOF,HOF,ALA,144564,G,3-PT Made,2.5,standard,2026-03-20T15:15:00.000-04:00,20,Full
10621490,218738,Labaron Philon,ALA,ALA,HOF,144564,G,Turnovers,1.5,standard,2026-03-20T15:15:00.000-04:00,20,Full
10621497,306161,Silas Sunday,HOF,HOF,ALA,144564,F,Turnovers,1.5,standard,2026-03-20T15:15:00.000-04:00,20,Full
10621471,222301,Aden Holloway,ALA,ALA,HOF,144564,G,Steals,0.5,standard,2026-03-20T15:15:00.000-04:00,20,Full
10621480,291241,German Plotnikov,HOF,HOF,ALA,144564,G,Blocked Shots,0.5,standard,2026-03-20T15:15:00.000-04:00,20,Full
10621485,291241,German Plotnikov,HOF,HOF,ALA,144564,G,Steals,0.5,standard,2026-03-20T15:15:00.000-04:00,20,Full
10620448,274119,Duke Brennan,VILL,VILL,USU,144565,F,Pts+Rebs,23.5,standard,2026-03-20T16:10:00.000-04:00,20,Full
10620452,274121,Tyler Perkins,VILL,VILL,USU,144565,G,Pts+Rebs+Asts,23.5,standard,2026-03-20T16:10:00.000-04:00,20,Full
10620443,274118,Acaden Lewis,VILL,VILL,USU,144565,G,Pts+Rebs+Asts,19.5,standard,2026-03-20T16:10:00.000-04:00,20,Full
10620533,220744,Drake Allen,USU,USU,VILL,144565,G,Pts+Rebs+Asts,18.5,standard,2026-03-20T16:10:00.000-04:00,20,Full
10620451,274121,Tyler Perkins,VILL,VILL,USU,144565,G,Pts+Asts,17.5,standard,2026-03-20T16:10:00.000-04:00,20,Full
10620442,274118,Acaden Lewis,VILL,VILL,USU,144565,G,Pts+Asts,16.5,standard,2026-03-20T16:10:00.000-04:00,20,Full
10620532,220744,Drake Allen,USU,USU,VILL,144565,G,Pts+Asts,14.5,standard,2026-03-20T16:10:00.000-04:00,20,Full
10620446,281148,Bryce Lindsay,VILL,VILL,USU,144565,G,Pts+Asts,12.5,standard,2026-03-20T16:10:00.000-04:00,20,Full
10620447,274119,Duke Brennan,VILL,VILL,USU,144565,F,Points,12.5,standard,2026-03-20T16:10:00.000-04:00,20,Full
10620449,274119,Duke Brennan,VILL,VILL,USU,144565,F,Rebs+Asts,12.5,standard,2026-03-20T16:10:00.000-04:00,20,Full
10620445,281148,Bryce Lindsay,VILL,VILL,USU,144565,G,Points,10.5,standard,2026-03-20T16:10:00.000-04:00,20,Full
10620450,306856,Malachi Palmer,VILL,VILL,USU,144565,G,Pts+Rebs,9.5,standard,2026-03-20T16:10:00.000-04:00,20,Full
10620536,181135,Mason Falslev,USU,USU,VILL,144565,G,Rebs+Asts,9.5,standard,2026-03-20T16:10:00.000-04:00,20,Full
10620534,220744,Drake Allen,USU,USU,VILL,144565,G,Rebs+Asts,8.5,standard,2026-03-20T16:10:00.000-04:00,20,Full
10620444,274118,Acaden Lewis,VILL,VILL,USU,144565,G,Rebs+Asts,7.5,standard,2026-03-20T16:10:00.000-04:00,20,Full
10620441,274118,Acaden Lewis,VILL,VILL,USU,144565,G,Assists,4.5,standard,2026-03-20T16:10:00.000-04:00,20,Full
10620529,289283,Adlan Elamin,USU,USU,VILL,144565,F,Rebs+Asts,4.5,standard,2026-03-20T16:10:00.000-04:00,20,Full
10620531,220744,Drake Allen,USU,USU,VILL,144565,G,Assists,4.5,standard,2026-03-20T16:10:00.000-04:00,20,Full
10620528,289283,Adlan Elamin,USU,USU,VILL,144565,F,Rebounds,3.5,standard,2026-03-20T16:10:00.000-04:00,20,Full
10620535,220744,Drake Allen,USU,USU,VILL,144565,G,Steals,1.5,standard,2026-03-20T16:10:00.000-04:00,20,Full
10620530,289283,Adlan Elamin,USU,USU,VILL,144565,F,Steals,0.5,standard,2026-03-20T16:10:00.000-04:00,20,Full
10619495,276868,Bennett Stirtz,IOWA,IOWA,CLEM,144566,G,Pts+Rebs+Asts,28.5,standard,2026-03-20T18:50:00.000-04:00,20,Full
10619494,276868,Bennett Stirtz,IOWA,IOWA,CLEM,144566,G,Pts+Asts,24.5,standard,2026-03-20T18:50:00.000-04:00,20,Full
10619511,279193,RJ Godfrey,CLEM,CLEM,IOWA,144566,F,Pts+Rebs+Asts,20.5,standard,2026-03-20T18:50:00.000-04:00,20,Full
10619518,279767,Tavion Banks,IOWA,IOWA,CLEM,144566,G-F,Pts+Rebs+Asts,17.5,standard,2026-03-20T18:50:00.000-04:00,20,Full
10619488,281625,Ace Buckner,CLEM,CLEM,IOWA,144566,G,Pts+Rebs+Asts,16.5,standard,2026-03-20T18:50:00.000-04:00,20,Full
10619517,279767,Tavion Banks,IOWA,IOWA,CLEM,144566,G-F,Pts+Rebs,16.5,standard,2026-03-20T18:50:00.000-04:00,20,Full
10619492,276867,Alvaro Folgueiras,IOWA,IOWA,CLEM,144566,F,Pts+Rebs+Asts,14.5,standard,2026-03-20T18:50:00.000-04:00,20,Full
10619499,276869,Cam Manyawu,IOWA,IOWA,CLEM,144566,F,Pts+Rebs+Asts,14.5,standard,2026-03-20T18:50:00.000-04:00,20,Full
10619487,281625,Ace Buckner,CLEM,CLEM,IOWA,144566,G,Pts+Asts,13.5,standard,2026-03-20T18:50:00.000-04:00,20,Full
10619498,276869,Cam Manyawu,IOWA,IOWA,CLEM,144566,F,Pts+Rebs,13.5,standard,2026-03-20T18:50:00.000-04:00,20,Full
10619491,276867,Alvaro Folgueiras,IOWA,IOWA,CLEM,144566,F,Pts+Rebs,12.5,standard,2026-03-20T18:50:00.000-04:00,20,Full
10619501,279765,Cooper Koch,IOWA,IOWA,CLEM,144566,F,Pts+Rebs+Asts,12.5,standard,2026-03-20T18:50:00.000-04:00,20,Full
10619504,280129,Dillon Hunter,CLEM,CLEM,IOWA,144566,G,Pts+Rebs+Asts,12.5,standard,2026-03-20T18:50:00.000-04:00,20,Full
10619486,281625,Ace Buckner,CLEM,CLEM,IOWA,144566,G,Points,11.5,standard,2026-03-20T18:50:00.000-04:00,20,Full
10619500,279765,Cooper Koch,IOWA,IOWA,CLEM,144566,F,Pts+Rebs,11.5,standard,2026-03-20T18:50:00.000-04:00,20,Full
10619516,279767,Tavion Banks,IOWA,IOWA,CLEM,144566,G-F,Pts+Asts,11.5,standard,2026-03-20T18:50:00.000-04:00,20,Full
10619515,279767,Tavion Banks,IOWA,IOWA,CLEM,144566,G-F,Points,10.5,standard,2026-03-20T18:50:00.000-04:00,20,Full
10619503,280129,Dillon Hunter,CLEM,CLEM,IOWA,144566,G,Pts+Asts,9.5,standard,2026-03-20T18:50:00.000-04:00,20,Full
10619497,276869,Cam Manyawu,IOWA,IOWA,CLEM,144566,F,Pts+Asts,8.5,standard,2026-03-20T18:50:00.000-04:00,20,Full
10619508,280955,Kael Combs,IOWA,IOWA,CLEM,144566,G,Pts+Rebs,8.5,standard,2026-03-20T18:50:00.000-04:00,20,Full
10619490,276867,Alvaro Folgueiras,IOWA,IOWA,CLEM,144566,F,Points,7.5,standard,2026-03-20T18:50:00.000-04:00,20,Full
10619496,276869,Cam Manyawu,IOWA,IOWA,CLEM,144566,F,Points,7.5,standard,2026-03-20T18:50:00.000-04:00,20,Full
10619512,279193,RJ Godfrey,CLEM,CLEM,IOWA,144566,F,Rebs+Asts,7.5,standard,2026-03-20T18:50:00.000-04:00,20,Full
10619502,280129,Dillon Hunter,CLEM,CLEM,IOWA,144566,G,Points,6.5,standard,2026-03-20T18:50:00.000-04:00,20,Full
10619507,280955,Kael Combs,IOWA,IOWA,CLEM,144566,G,Points,5.5,standard,2026-03-20T18:50:00.000-04:00,20,Full
10619493,276868,Bennett Stirtz,IOWA,IOWA,CLEM,144566,G,Assists,3.5,standard,2026-03-20T18:50:00.000-04:00,20,Full
10619489,281625,Ace Buckner,CLEM,CLEM,IOWA,144566,G,Turnovers,1.5,standard,2026-03-20T18:50:00.000-04:00,20,Full
10619506,280955,Kael Combs,IOWA,IOWA,CLEM,144566,G,Assists,1.5,standard,2026-03-20T18:50:00.000-04:00,20,Full
10619509,280955,Kael Combs,IOWA,IOWA,CLEM,144566,G,Turnovers,1.5,standard,2026-03-20T18:50:00.000-04:00,20,Full
10619514,279193,RJ Godfrey,CLEM,CLEM,IOWA,144566,F,Turnovers,1.5,standard,2026-03-20T18:50:00.000-04:00,20,Full
10619505,279766,Isaia Howard,IOWA,IOWA,CLEM,144566,G,Steals,0.5,standard,2026-03-20T18:50:00.000-04:00,20,Full
10619510,279193,RJ Godfrey,CLEM,CLEM,IOWA,144566,F,Blocked Shots,0.5,standard,2026-03-20T18:50:00.000-04:00,20,Full
10619513,279193,RJ Godfrey,CLEM,CLEM,IOWA,144566,F,Steals,0.5,standard,2026-03-20T18:50:00.000-04:00,20,Full
10620236,219194,Zuby Ejiofor,SJU,SJU,UNI,144567,F,Pts+Rebs+Asts,28.5,standard,2026-03-20T19:10:00.000-04:00,20,Full
10620218,280140,Bryce Hopkins,SJU,SJU,UNI,144567,F-G,Pts+Rebs+Asts,22.5,standard,2026-03-20T19:10:00.000-04:00,20,Full
10620217,280140,Bryce Hopkins,SJU,SJU,UNI,144567,F-G,Pts+Rebs,20.5,standard,2026-03-20T19:10:00.000-04:00,20,Full
10620235,219194,Zuby Ejiofor,SJU,SJU,UNI,144567,F,Pts+Asts,20.5,standard,2026-03-20T19:10:00.000-04:00,20,Full
10620542,180310,Trey Campbell,UNI,UNI,SJU,144567,G,Pts+Rebs+Asts,20.5,standard,2026-03-20T19:10:00.000-04:00,20,Full
10620541,180310,Trey Campbell,UNI,UNI,SJU,144567,G,Pts+Rebs,17.5,standard,2026-03-20T19:10:00.000-04:00,20,Full
10620221,277970,Dillon Mitchell,SJU,SJU,UNI,144567,F,Pts+Rebs,16.5,standard,2026-03-20T19:10:00.000-04:00,20,Full
10620225,282248,Dylan Darling,SJU,SJU,UNI,144567,G,Pts+Rebs+Asts,14.5,standard,2026-03-20T19:10:00.000-04:00,20,Full
10620216,280140,Bryce Hopkins,SJU,SJU,UNI,144567,F-G,Points,13.5,standard,2026-03-20T19:10:00.000-04:00,20,Full
10620220,277970,Dillon Mitchell,SJU,SJU,UNI,144567,F,Pts+Asts,11.5,standard,2026-03-20T19:10:00.000-04:00,20,Full
10620223,282248,Dylan Darling,SJU,SJU,UNI,144567,G,Pts+Asts,11.5,standard,2026-03-20T19:10:00.000-04:00,20,Full
10620224,282248,Dylan Darling,SJU,SJU,UNI,144567,G,Pts+Rebs,11.5,standard,2026-03-20T19:10:00.000-04:00,20,Full
10620537,220747,Leon Bond,UNI,UNI,SJU,144567,G-F,Pts+Asts,11.5,standard,2026-03-20T19:10:00.000-04:00,20,Full
10620230,275918,Joson Sanon,SJU,SJU,UNI,144567,G,Pts+Rebs+Asts,10.5,standard,2026-03-20T19:10:00.000-04:00,20,Full
10620233,275919,Oziyah Sellers,SJU,SJU,UNI,144567,G,Pts+Asts,10.5,standard,2026-03-20T19:10:00.000-04:00,20,Full
10620232,275919,Oziyah Sellers,SJU,SJU,UNI,144567,G,Points,9.5,standard,2026-03-20T19:10:00.000-04:00,20,Full
10620219,280140,Bryce Hopkins,SJU,SJU,UNI,144567,F-G,Rebs+Asts,8.5,standard,2026-03-20T19:10:00.000-04:00,20,Full
10620222,282248,Dylan Darling,SJU,SJU,UNI,144567,G,Points,8.5,standard,2026-03-20T19:10:00.000-04:00,20,Full
10620229,275918,Joson Sanon,SJU,SJU,UNI,144567,G,Points,7.5,standard,2026-03-20T19:10:00.000-04:00,20,Full
10620544,180310,Trey Campbell,UNI,UNI,SJU,144567,G,Rebs+Asts,7.5,standard,2026-03-20T19:10:00.000-04:00,20,Full
10620226,286474,Ian Jackson,SJU,SJU,UNI,144567,G,Points,5.5,standard,2026-03-20T19:10:00.000-04:00,20,Full
10620543,180310,Trey Campbell,UNI,UNI,SJU,144567,G,Rebounds,4.5,standard,2026-03-20T19:10:00.000-04:00,20,Full
10620234,275919,Oziyah Sellers,SJU,SJU,UNI,144567,G,Rebs+Asts,3.5,standard,2026-03-20T19:10:00.000-04:00,20,Full
10620538,220747,Leon Bond,UNI,UNI,SJU,144567,G-F,Rebounds,3.5,standard,2026-03-20T19:10:00.000-04:00,20,Full
10620231,275918,Joson Sanon,SJU,SJU,UNI,144567,G,Rebounds,2.5,standard,2026-03-20T19:10:00.000-04:00,20,Full
10620215,280140,Bryce Hopkins,SJU,SJU,UNI,144567,F-G,Assists,1.5,standard,2026-03-20T19:10:00.000-04:00,20,Full
10620227,286474,Ian Jackson,SJU,SJU,UNI,144567,G,Rebounds,1.5,standard,2026-03-20T19:10:00.000-04:00,20,Full
10620228,275918,Joson Sanon,SJU,SJU,UNI,144567,G,3-PT Made,1.5,standard,2026-03-20T19:10:00.000-04:00,20,Full
10620540,180310,Trey Campbell,UNI,UNI,SJU,144567,G,3-PT Made,1.5,standard,2026-03-20T19:10:00.000-04:00,20,Full
10620539,220747,Leon Bond,UNI,UNI,SJU,144567,G-F,Steals,0.5,standard,2026-03-20T19:10:00.000-04:00,20,Full
10619521,276462,Donovan Dent,UCLA,UCLA,UCF,144568,G,Pts+Rebs+Asts,27.5,standard,2026-03-20T19:25:00.000-04:00,20,Full
10619541,278038,Themus Fulks,UCF,UCF,UCLA,144568,G,Pts+Rebs+Asts,24.5,standard,2026-03-20T19:25:00.000-04:00,20,Full
10619527,278046,Jamichael Stillwell,UCF,UCF,UCLA,144568,F,Pts+Rebs+Asts,21.5,standard,2026-03-20T19:25:00.000-04:00,20,Full
10619539,278038,Themus Fulks,UCF,UCF,UCLA,144568,G,Pts+Asts,21.5,standard,2026-03-20T19:25:00.000-04:00,20,Full
10619520,276462,Donovan Dent,UCLA,UCLA,UCF,144568,G,Pts+Rebs,19.5,standard,2026-03-20T19:25:00.000-04:00,20,Full
10619532,278036,Jordan Burks,UCF,UCF,UCLA,144568,F,Pts+Rebs,18.5,standard,2026-03-20T19:25:00.000-04:00,20,Full
10619540,278038,Themus Fulks,UCF,UCF,UCLA,144568,G,Pts+Rebs,18.5,standard,2026-03-20T19:25:00.000-04:00,20,Full
10619550,218762,Tyler Bilodeau,UCLA,UCLA,UCF,144568,F,Pts+Asts,18.5,standard,2026-03-20T19:25:00.000-04:00,20,Full
10619547,291578,Trent Perry,UCLA,UCLA,UCF,144568,G,Pts+Rebs,17.5,standard,2026-03-20T19:25:00.000-04:00,20,Full
10619549,218762,Tyler Bilodeau,UCLA,UCLA,UCF,144568,F,Points,17.5,standard,2026-03-20T19:25:00.000-04:00,20,Full
10619546,291578,Trent Perry,UCLA,UCLA,UCF,144568,G,Pts+Asts,16.5,standard,2026-03-20T19:25:00.000-04:00,20,Full
10619536,223601,Skyy Clark,UCLA,UCLA,UCF,144568,G,Pts+Rebs+Asts,15.5,standard,2026-03-20T19:25:00.000-04:00,20,Full
10619525,220987,Eric Dailey,UCLA,UCLA,UCF,144568,G-F,Pts+Asts,13.5,standard,2026-03-20T19:25:00.000-04:00,20,Full
10619526,278046,Jamichael Stillwell,UCF,UCF,UCLA,144568,F,Pts+Asts,13.5,standard,2026-03-20T19:25:00.000-04:00,20,Full
10619531,278036,Jordan Burks,UCF,UCF,UCLA,144568,F,Pts+Asts,13.5,standard,2026-03-20T19:25:00.000-04:00,20,Full
10619535,223601,Skyy Clark,UCLA,UCLA,UCF,144568,G,Pts+Rebs,13.5,standard,2026-03-20T19:25:00.000-04:00,20,Full
10619545,291578,Trent Perry,UCLA,UCLA,UCF,144568,G,Points,13.5,standard,2026-03-20T19:25:00.000-04:00,20,Full
10619524,220987,Eric Dailey,UCLA,UCLA,UCF,144568,G-F,Points,12.5,standard,2026-03-20T19:25:00.000-04:00,20,Full
10619530,278036,Jordan Burks,UCF,UCF,UCLA,144568,F,Points,12.5,standard,2026-03-20T19:25:00.000-04:00,20,Full
10619522,276462,Donovan Dent,UCLA,UCLA,UCF,144568,G,Rebs+Asts,11.5,standard,2026-03-20T19:25:00.000-04:00,20,Full
10619528,278046,Jamichael Stillwell,UCF,UCF,UCLA,144568,F,Rebs+Asts,10.5,standard,2026-03-20T19:25:00.000-04:00,20,Full
10619519,276462,Donovan Dent,UCLA,UCLA,UCF,144568,G,Assists,7.5,standard,2026-03-20T19:25:00.000-04:00,20,Full
10619552,218762,Tyler Bilodeau,UCLA,UCLA,UCF,144568,F,Rebs+Asts,7.5,standard,2026-03-20T19:25:00.000-04:00,20,Full
10619551,218762,Tyler Bilodeau,UCLA,UCLA,UCF,144568,F,Rebounds,6.5,standard,2026-03-20T19:25:00.000-04:00,20,Full
10619533,278036,Jordan Burks,UCF,UCF,UCLA,144568,F,Rebounds,5.5,standard,2026-03-20T19:25:00.000-04:00,20,Full
10619538,223601,Skyy Clark,UCLA,UCLA,UCF,144568,G,Rebs+Asts,4.5,standard,2026-03-20T19:25:00.000-04:00,20,Full
10619543,278038,Themus Fulks,UCF,UCF,UCLA,144568,G,Turnovers,3.5,standard,2026-03-20T19:25:00.000-04:00,20,Full
10619548,291578,Trent Perry,UCLA,UCLA,UCF,144568,G,Rebounds,3.5,standard,2026-03-20T19:25:00.000-04:00,20,Full
10619537,223601,Skyy Clark,UCLA,UCLA,UCF,144568,G,Rebounds,2.5,standard,2026-03-20T19:25:00.000-04:00,20,Full
10619544,291578,Trent Perry,UCLA,UCLA,UCF,144568,G,Assists,2.5,standard,2026-03-20T19:25:00.000-04:00,20,Full
10619523,276462,Donovan Dent,UCLA,UCLA,UCF,144568,G,Turnovers,1.5,standard,2026-03-20T19:25:00.000-04:00,20,Full
10619529,278036,Jordan Burks,UCF,UCF,UCLA,144568,F,3-PT Made,1.5,standard,2026-03-20T19:25:00.000-04:00,20,Full
10619534,278037,Riley Kugel,UCF,UCF,UCLA,144568,G,Turnovers,1.5,standard,2026-03-20T19:25:00.000-04:00,20,Full
10619542,278038,Themus Fulks,UCF,UCF,UCLA,144568,G,Steals,0.5,standard,2026-03-20T19:25:00.000-04:00,20,Full
10619553,218762,Tyler Bilodeau,UCLA,UCLA,UCF,144568,F,Steals,0.5,standard,2026-03-20T19:25:00.000-04:00,20,Full
10619573,178699,Trey Kaufman-Renn,PUR,PUR,QUC,144569,F,Pts+Rebs+Asts,29.5,standard,2026-03-20T19:35:00.000-04:00,20,Full
10619556,91710,Braden Smith,PUR,PUR,QUC,144569,G,Pts+Rebs+Asts,28.5,standard,2026-03-20T19:35:00.000-04:00,20,Full
10619564,88238,Fletcher Loyer,PUR,PUR,QUC,144569,G,Pts+Rebs+Asts,21.5,standard,2026-03-20T19:35:00.000-04:00,20,Full
10619555,91710,Braden Smith,PUR,PUR,QUC,144569,G,Pts+Rebs,19.5,standard,2026-03-20T19:35:00.000-04:00,20,Full
10619563,88238,Fletcher Loyer,PUR,PUR,QUC,144569,G,Pts+Rebs,19.5,standard,2026-03-20T19:35:00.000-04:00,20,Full
10619572,178699,Trey Kaufman-Renn,PUR,PUR,QUC,144569,F,Pts+Asts,19.5,standard,2026-03-20T19:35:00.000-04:00,20,Full
10620458,305367,Nasir Mann,QUC,QUC,PUR,144569,G,Pts+Rebs+Asts,19.5,standard,2026-03-20T19:35:00.000-04:00,20,Full
10620463,305368,Yoav Berman,QUC,QUC,PUR,144569,G,Pts+Rebs+Asts,19.5,standard,2026-03-20T19:35:00.000-04:00,20,Full
10620457,305367,Nasir Mann,QUC,QUC,PUR,144569,G,Pts+Rebs,17.5,standard,2026-03-20T19:35:00.000-04:00,20,Full
10619554,91710,Braden Smith,PUR,PUR,QUC,144569,G,Points,15.5,standard,2026-03-20T19:35:00.000-04:00,20,Full
10619562,88238,Fletcher Loyer,PUR,PUR,QUC,144569,G,Points,15.5,standard,2026-03-20T19:35:00.000-04:00,20,Full
10620461,305368,Yoav Berman,QUC,QUC,PUR,144569,G,Pts+Asts,15.5,standard,2026-03-20T19:35:00.000-04:00,20,Full
10620462,305368,Yoav Berman,QUC,QUC,PUR,144569,G,Pts+Rebs,15.5,standard,2026-03-20T19:35:00.000-04:00,20,Full
10620456,305367,Nasir Mann,QUC,QUC,PUR,144569,G,Pts+Asts,14.5,standard,2026-03-20T19:35:00.000-04:00,20,Full
10619558,224334,C.J. Cox,PUR,PUR,QUC,144569,G,Pts+Rebs,13.5,standard,2026-03-20T19:35:00.000-04:00,20,Full
10620454,232804,Chris Ashby,QUC,QUC,PUR,144569,G,Pts+Rebs+Asts,13.5,standard,2026-03-20T19:35:00.000-04:00,20,Full
10619557,224334,C.J. Cox,PUR,PUR,QUC,144569,G,Pts+Asts,11.5,standard,2026-03-20T19:35:00.000-04:00,20,Full
10620453,232804,Chris Ashby,QUC,QUC,PUR,144569,G,Pts+Asts,11.5,standard,2026-03-20T19:35:00.000-04:00,20,Full
10620460,305368,Yoav Berman,QUC,QUC,PUR,144569,G,Points,11.5,standard,2026-03-20T19:35:00.000-04:00,20,Full
10619568,303393,Omer Mayer,PUR,PUR,QUC,144569,G,Pts+Rebs+Asts,10.5,standard,2026-03-20T19:35:00.000-04:00,20,Full
10619570,279548,Oscar Cluff,PUR,PUR,QUC,144569,C,Rebounds,9.5,standard,2026-03-20T19:35:00.000-04:00,20,Full
10619574,178699,Trey Kaufman-Renn,PUR,PUR,QUC,144569,F,Rebounds,9.5,standard,2026-03-20T19:35:00.000-04:00,20,Full
10619566,218954,Gicarri Harris,PUR,PUR,QUC,144569,G,Pts+Rebs+Asts,7.5,standard,2026-03-20T19:35:00.000-04:00,20,Full
10620459,305367,Nasir Mann,QUC,QUC,PUR,144569,G,Rebs+Asts,7.5,standard,2026-03-20T19:35:00.000-04:00,20,Full
